Location_ID	Country	CityName
54316	USA	Colorado
45743	USA	San Diego
45743	USA	San Diego
54745	USA	St. Petersburg
9012	USA	Shreveport
5235	USA	Memphis
10254	USA	Omaha
34252	USA	Little Rock
20605	USA	Oklahoma
5235	USA	Memphis
54670	USA	St. Paul
34252	USA	Little Rock
23450	USA	Miami
34562	USA	Las Vegas
5235	USA	Memphis
30541	USA	Memphis
10254	USA	Omaha
8908	USA	St. Louis
8908	USA	St. Louis
30541	USA	Memphis
21521	Russia	Moscow
23786	NewZeland	Oakland
78432	USA	El Paso
23450	USA	Miami
54745	USA	St. Petersburg
6549	USA	Washington
6549	USA	Washington
45743	USA	San Diego
10254	USA	Omaha
8908	USA	St. Louis
78432	USA	El Paso
34252	USA	Little Rock
34252	USA	Little Rock
34562	USA	Las Vegas
54109	USA	Virginia Beach
5235	USA	Memphis
6549	USA	Washington
8908	USA	St. Louis
5235	USA	Memphis
54316	USA	Colorado
89072	USA	New Orleans
10254	USA	Omaha
3960	USA	Chicago
3421	England	Norfolk
23450	USA	Miami
34252	USA	Little Rock
2421	England	London
3960	USA	Chicago
21521	Russia	Moscow
54745	USA	St. Petersburg
21521	Russia	Moscow
34252	USA	Little Rock
34252	USA	Little Rock
78653	USA	Portland
54316	USA	Colorado
21521	Russia	Moscow
21521	Russia	Moscow
3242	USA	New York
30541	USA	Memphis
23450	USA	Miami
50241	England	Riverside
12434	USA	Boston
5235	USA	Memphis
10254	USA	Omaha
90867	Australia	Austin
89072	USA	New Orleans
20641	Slovakia	Fremont
30541	USA	Memphis
23450	USA	Miami
3960	USA	Chicago
54670	USA	St. Paul
23786	NewZeland	Oakland
34252	USA	Little Rock
13456	USA	San Diego
3421	England	Norfolk
34252	USA	Little Rock
90867	Australia	Austin
78653	USA	Portland
9012	USA	Shreveport
3421	England	Norfolk
10254	USA	Omaha
6549	USA	Washington
78432	USA	El Paso
21521	Russia	Moscow
34562	USA	Las Vegas
3242	USA	New York
9012	USA	Shreveport
21521	Russia	Moscow
8908	USA	St. Louis
3421	England	Norfolk
21521	Russia	Moscow
10254	USA	Omaha
34252	USA	Little Rock
10254	USA	Omaha
12434	USA	Boston
6549	USA	Washington
78432	USA	El Paso
78653	USA	Portland
12434	USA	Boston
78432	USA	El Paso
34252	USA	Little Rock
23450	USA	Miami
6549	USA	Washington
20605	USA	Oklahoma
78653	USA	Portland
54745	USA	St. Petersburg
30541	USA	Memphis
8908	USA	St. Louis
8908	USA	St. Louis
6549	USA	Washington
89072	USA	New Orleans
23450	USA	Miami
23450	USA	Miami
89072	USA	New Orleans
20605	USA	Oklahoma
34562	USA	Las Vegas
8908	USA	St. Louis
12434	USA	Boston
3421	England	Norfolk
5235	USA	Memphis
89072	USA	New Orleans
54316	USA	Colorado
54745	USA	St. Petersburg
54316	USA	Colorado
54316	USA	Colorado
54745	USA	St. Petersburg
20605	USA	Oklahoma
30541	USA	Memphis
54316	USA	Colorado
34252	USA	Little Rock
6549	USA	Washington
78432	USA	El Paso
34252	USA	Little Rock
23450	USA	Miami
5235	USA	Memphis
3421	England	Norfolk
30541	USA	Memphis
20605	USA	Oklahoma
34562	USA	Las Vegas
6549	USA	Washington
34562	USA	Las Vegas
89072	USA	New Orleans
78432	USA	El Paso
10254	USA	Omaha
78653	USA	Portland
54745	USA	St. Petersburg
3421	England	Norfolk
89072	USA	New Orleans
89072	USA	New Orleans
54745	USA	St. Petersburg
34562	USA	Las Vegas
45743	USA	San Diego
8908	USA	St. Louis
3421	England	Norfolk
21521	Russia	Moscow
3242	USA	New York
78432	USA	El Paso
54745	USA	St. Petersburg
6549	USA	Washington
5235	USA	Memphis
5235	USA	Memphis
9012	USA	Shreveport
13456	USA	San Diego
30541	USA	Memphis
9012	USA	Shreveport
54316	USA	Colorado
21521	Russia	Moscow
30541	USA	Memphis
21521	Russia	Moscow
78432	USA	El Paso
78653	USA	Portland
45743	USA	San Diego
54745	USA	St. Petersburg
34252	USA	Little Rock
34252	USA	Little Rock
8267	USA	Dayton
10254	USA	Omaha
54316	USA	Colorado
45743	USA	San Diego
78653	USA	Portland
34252	USA	Little Rock
50241	England	Riverside
3421	England	Norfolk
78653	USA	Portland
12434	USA	Boston
3421	England	Norfolk
23450	USA	Miami
3242	USA	New York
34252	USA	Little Rock
10254	USA	Omaha
10254	USA	Omaha
8908	USA	St. Louis
12434	USA	Boston
45743	USA	San Diego
30541	USA	Memphis
34562	USA	Las Vegas
78653	USA	Portland
6549	USA	Washington
10254	USA	Omaha
34252	USA	Little Rock
6549	USA	Washington
3421	England	Norfolk
6549	USA	Washington
54316	USA	Colorado
13456	USA	San Diego
5235	USA	Memphis
9012	USA	Shreveport
30541	USA	Memphis
6549	USA	Washington
21521	Russia	Moscow
20605	USA	Oklahoma
54745	USA	St. Petersburg
20641	Slovakia	Fremont
3421	England	Norfolk
34562	USA	Las Vegas
6549	USA	Washington
89072	USA	New Orleans
6549	USA	Washington
21521	Russia	Moscow
20605	USA	Oklahoma
20605	USA	Oklahoma
45743	USA	San Diego
45743	USA	San Diego
34252	USA	Little Rock
54109	USA	Virginia Beach
54316	USA	Colorado
10254	USA	Omaha
45367	USA	Buffalo
10254	USA	Omaha
54316	USA	Colorado
10254	USA	Omaha
5235	USA	Memphis
10254	USA	Omaha
54316	USA	Colorado
89072	USA	New Orleans
23786	NewZeland	Oakland
23450	USA	Miami
50241	England	Riverside
23450	USA	Miami
54316	USA	Colorado
3421	England	Norfolk
34562	USA	Las Vegas
45743	USA	San Diego
78653	USA	Portland
89072	USA	New Orleans
21521	Russia	Moscow
3421	England	Norfolk
5235	USA	Memphis
2421	England	London
13456	USA	San Diego
78432	USA	El Paso
20605	USA	Oklahoma
20605	USA	Oklahoma
20605	USA	Oklahoma
54745	USA	St. Petersburg
54316	USA	Colorado
89072	USA	New Orleans
34562	USA	Las Vegas
12434	USA	Boston
12434	USA	Boston
34562	USA	Las Vegas
30541	USA	Memphis
34562	USA	Las Vegas
54745	USA	St. Petersburg
34252	USA	Little Rock
12434	USA	Boston
54316	USA	Colorado
21521	Russia	Moscow
78653	USA	Portland
90867	Australia	Austin
34252	USA	Little Rock
54745	USA	St. Petersburg
34252	USA	Little Rock
5235	USA	Memphis
78432	USA	El Paso
34562	USA	Las Vegas
45367	USA	Buffalo
20641	Slovakia	Fremont
54745	USA	St. Petersburg
3421	England	Norfolk
30541	USA	Memphis
78432	USA	El Paso
5235	USA	Memphis
8908	USA	St. Louis
34252	USA	Little Rock
89072	USA	New Orleans
12434	USA	Boston
89072	USA	New Orleans
78653	USA	Portland
78432	USA	El Paso
10254	USA	Omaha
30541	USA	Memphis
54316	USA	Colorado
3421	England	Norfolk
89072	USA	New Orleans
3421	England	Norfolk
30541	USA	Memphis
30541	USA	Memphis
54316	USA	Colorado
6549	USA	Washington
6549	USA	Washington
23450	USA	Miami
8908	USA	St. Louis
3960	USA	Chicago
89072	USA	New Orleans
12434	USA	Boston
34252	USA	Little Rock
12434	USA	Boston
3421	England	Norfolk
3242	USA	New York
54316	USA	Colorado
54745	USA	St. Petersburg
6549	USA	Washington
5235	USA	Memphis
54316	USA	Colorado
89072	USA	New Orleans
50241	England	Riverside
54316	USA	Colorado
3421	England	Norfolk
89072	USA	New Orleans
9012	USA	Shreveport
34562	USA	Las Vegas
78653	USA	Portland
20605	USA	Oklahoma
54745	USA	St. Petersburg
10254	USA	Omaha
10254	USA	Omaha
90867	Australia	Austin
54316	USA	Colorado
34562	USA	Las Vegas
78653	USA	Portland
50241	England	Riverside
21521	Russia	Moscow
21521	Russia	Moscow
34252	USA	Little Rock
10254	USA	Omaha
23450	USA	Miami
6549	USA	Washington
45743	USA	San Diego
23450	USA	Miami
8908	USA	St. Louis
45367	USA	Buffalo
10254	USA	Omaha
2421	England	London
45743	USA	San Diego
21521	Russia	Moscow
90867	Australia	Austin
8908	USA	St. Louis
90867	Australia	Austin
45367	USA	Buffalo
54316	USA	Colorado
21521	Russia	Moscow
54745	USA	St. Petersburg
34562	USA	Las Vegas
5235	USA	Memphis
8908	USA	St. Louis
5235	USA	Memphis
45743	USA	San Diego
34252	USA	Little Rock
3421	England	Norfolk
10254	USA	Omaha
3421	England	Norfolk
5235	USA	Memphis
20605	USA	Oklahoma
5235	USA	Memphis
12434	USA	Boston
6549	USA	Washington
21521	Russia	Moscow
34562	USA	Las Vegas
10254	USA	Omaha
34562	USA	Las Vegas
23450	USA	Miami
45743	USA	San Diego
21521	Russia	Moscow
34252	USA	Little Rock
30541	USA	Memphis
21521	Russia	Moscow
1707	USA	New York
3242	USA	New York
6549	USA	Washington
8908	USA	St. Louis
25345	USA	New York
8267	USA	Dayton
54316	USA	Colorado
3421	England	Norfolk
10254	USA	Omaha
34252	USA	Little Rock
45743	USA	San Diego
54316	USA	Colorado
3960	USA	Chicago
78432	USA	El Paso
6549	USA	Washington
23450	USA	Miami
8908	USA	St. Louis
20605	USA	Oklahoma
8267	USA	Dayton
13456	USA	San Diego
54745	USA	St. Petersburg
23450	USA	Miami
10254	USA	Omaha
54316	USA	Colorado
3421	England	Norfolk
21521	Russia	Moscow
45743	USA	San Diego
78432	USA	El Paso
89072	USA	New Orleans
23450	USA	Miami
6549	USA	Washington
21521	Russia	Moscow
5235	USA	Memphis
34562	USA	Las Vegas
78432	USA	El Paso
1707	USA	New York
6549	USA	Washington
30541	USA	Memphis
8908	USA	St. Louis
3421	England	Norfolk
20605	USA	Oklahoma
78432	USA	El Paso
1707	USA	New York
10254	USA	Omaha
54316	USA	Colorado
5235	USA	Memphis
23450	USA	Miami
30541	USA	Memphis
54745	USA	St. Petersburg
45367	USA	Buffalo
3421	England	Norfolk
3960	USA	Chicago
34252	USA	Little Rock
6549	USA	Washington
3242	USA	New York
30541	USA	Memphis
89072	USA	New Orleans
45743	USA	San Diego
50241	England	Riverside
8908	USA	St. Louis
34252	USA	Little Rock
34252	USA	Little Rock
78653	USA	Portland
3421	England	Norfolk
6549	USA	Washington
78432	USA	El Paso
3421	England	Norfolk
78432	USA	El Paso
45367	USA	Buffalo
10254	USA	Omaha
54745	USA	St. Petersburg
8908	USA	St. Louis
10254	USA	Omaha
89072	USA	New Orleans
8908	USA	St. Louis
12434	USA	Boston
54109	USA	Virginia Beach
20641	Slovakia	Fremont
45367	USA	Buffalo
34252	USA	Little Rock
45743	USA	San Diego
54745	USA	St. Petersburg
12434	USA	Boston
89072	USA	New Orleans
12434	USA	Boston
78432	USA	El Paso
10254	USA	Omaha
3960	USA	Chicago
90867	Australia	Austin
6549	USA	Washington
10254	USA	Omaha
54316	USA	Colorado
5235	USA	Memphis
9012	USA	Shreveport
6549	USA	Washington
34252	USA	Little Rock
54316	USA	Colorado
12434	USA	Boston
5235	USA	Memphis
10254	USA	Omaha
54745	USA	St. Petersburg
54745	USA	St. Petersburg
5235	USA	Memphis
54316	USA	Colorado
34252	USA	Little Rock
5235	USA	Memphis
45743	USA	San Diego
54745	USA	St. Petersburg
34562	USA	Las Vegas
3421	England	Norfolk
5235	USA	Memphis
54745	USA	St. Petersburg
45743	USA	San Diego
89072	USA	New Orleans
89072	USA	New Orleans
20605	USA	Oklahoma
34562	USA	Las Vegas
6549	USA	Washington
2421	England	London
8267	USA	Dayton
3960	USA	Chicago
54316	USA	Colorado
10254	USA	Omaha
23450	USA	Miami
9012	USA	Shreveport
10254	USA	Omaha
10254	USA	Omaha
10254	USA	Omaha
12434	USA	Boston
9012	USA	Shreveport
30541	USA	Memphis
54316	USA	Colorado
25345	USA	New York
78653	USA	Portland
89072	USA	New Orleans
30541	USA	Memphis
89072	USA	New Orleans
30541	USA	Memphis
8908	USA	St. Louis
3421	England	Norfolk
54316	USA	Colorado
21521	Russia	Moscow
78432	USA	El Paso
21521	Russia	Moscow
30541	USA	Memphis
21521	Russia	Moscow
45743	USA	San Diego
54316	USA	Colorado
3421	England	Norfolk
12434	USA	Boston
12434	USA	Boston
34252	USA	Little Rock
20605	USA	Oklahoma
5235	USA	Memphis
34252	USA	Little Rock
10254	USA	Omaha
3421	England	Norfolk
10254	USA	Omaha
54316	USA	Colorado
30541	USA	Memphis
23450	USA	Miami
12434	USA	Boston
78432	USA	El Paso
78653	USA	Portland
8908	USA	St. Louis
89072	USA	New Orleans
34562	USA	Las Vegas
20641	Slovakia	Fremont
9012	USA	Shreveport
20605	USA	Oklahoma
20641	Slovakia	Fremont
78653	USA	Portland
34562	USA	Las Vegas
12434	USA	Boston
21521	Russia	Moscow
3421	England	Norfolk
10254	USA	Omaha
45743	USA	San Diego
34562	USA	Las Vegas
54316	USA	Colorado
21521	Russia	Moscow
78653	USA	Portland
23450	USA	Miami
8267	USA	Dayton
12434	USA	Boston
45743	USA	San Diego
23450	USA	Miami
78653	USA	Portland
12434	USA	Boston
8908	USA	St. Louis
89072	USA	New Orleans
3421	England	Norfolk
89072	USA	New Orleans
34252	USA	Little Rock
21521	Russia	Moscow
54670	USA	St. Paul
3421	England	Norfolk
3421	England	Norfolk
10254	USA	Omaha
54316	USA	Colorado
78653	USA	Portland
78653	USA	Portland
54316	USA	Colorado
78653	USA	Portland
21521	Russia	Moscow
45743	USA	San Diego
21521	Russia	Moscow
6549	USA	Washington
21521	Russia	Moscow
3242	USA	New York
8267	USA	Dayton
45743	USA	San Diego
54316	USA	Colorado
20641	Slovakia	Fremont
12434	USA	Boston
5235	USA	Memphis
54745	USA	St. Petersburg
78432	USA	El Paso
34252	USA	Little Rock
20605	USA	Oklahoma
34562	USA	Las Vegas
9012	USA	Shreveport
12434	USA	Boston
54745	USA	St. Petersburg
3960	USA	Chicago
21521	Russia	Moscow
6549	USA	Washington
12434	USA	Boston
54670	USA	St. Paul
89072	USA	New Orleans
9012	USA	Shreveport
1707	USA	New York
12434	USA	Boston
3421	England	Norfolk
54745	USA	St. Petersburg
34562	USA	Las Vegas
34252	USA	Little Rock
5235	USA	Memphis
54316	USA	Colorado
34562	USA	Las Vegas
10254	USA	Omaha
45743	USA	San Diego
10254	USA	Omaha
89072	USA	New Orleans
8908	USA	St. Louis
90867	Australia	Austin
45367	USA	Buffalo
89072	USA	New Orleans
78653	USA	Portland
12434	USA	Boston
10254	USA	Omaha
10254	USA	Omaha
6549	USA	Washington
89072	USA	New Orleans
89072	USA	New Orleans
78653	USA	Portland
10254	USA	Omaha
34562	USA	Las Vegas
34562	USA	Las Vegas
20641	Slovakia	Fremont
21521	Russia	Moscow
30541	USA	Memphis
78432	USA	El Paso
2421	England	London
23450	USA	Miami
6549	USA	Washington
10254	USA	Omaha
30541	USA	Memphis
34252	USA	Little Rock
45743	USA	San Diego
34562	USA	Las Vegas
20605	USA	Oklahoma
45743	USA	San Diego
12434	USA	Boston
3421	England	Norfolk
5235	USA	Memphis
78653	USA	Portland
25345	USA	New York
34252	USA	Little Rock
30541	USA	Memphis
20605	USA	Oklahoma
12434	USA	Boston
45743	USA	San Diego
54316	USA	Colorado
3421	England	Norfolk
34562	USA	Las Vegas
78653	USA	Portland
3242	USA	New York
78653	USA	Portland
2421	England	London
21521	Russia	Moscow
21521	Russia	Moscow
34252	USA	Little Rock
12434	USA	Boston
10254	USA	Omaha
78432	USA	El Paso
21521	Russia	Moscow
8908	USA	St. Louis
78653	USA	Portland
10254	USA	Omaha
45743	USA	San Diego
90867	Australia	Austin
8908	USA	St. Louis
5235	USA	Memphis
54745	USA	St. Petersburg
89072	USA	New Orleans
12434	USA	Boston
89072	USA	New Orleans
10254	USA	Omaha
21521	Russia	Moscow
9012	USA	Shreveport
3421	England	Norfolk
12434	USA	Boston
78653	USA	Portland
3421	England	Norfolk
5235	USA	Memphis
34252	USA	Little Rock
78653	USA	Portland
12434	USA	Boston
30541	USA	Memphis
3421	England	Norfolk
8908	USA	St. Louis
34252	USA	Little Rock
3421	England	Norfolk
78432	USA	El Paso
10254	USA	Omaha
8908	USA	St. Louis
10254	USA	Omaha
10254	USA	Omaha
10254	USA	Omaha
21521	Russia	Moscow
54316	USA	Colorado
6549	USA	Washington
5235	USA	Memphis
8908	USA	St. Louis
89072	USA	New Orleans
78432	USA	El Paso
54745	USA	St. Petersburg
78653	USA	Portland
78653	USA	Portland
34252	USA	Little Rock
5235	USA	Memphis
89072	USA	New Orleans
78432	USA	El Paso
23786	NewZeland	Oakland
6549	USA	Washington
30541	USA	Memphis
12434	USA	Boston
6549	USA	Washington
78432	USA	El Paso
25345	USA	New York
34562	USA	Las Vegas
23450	USA	Miami
45743	USA	San Diego
23450	USA	Miami
8908	USA	St. Louis
89072	USA	New Orleans
90867	Australia	Austin
3242	USA	New York
54316	USA	Colorado
34252	USA	Little Rock
34252	USA	Little Rock
3421	England	Norfolk
9012	USA	Shreveport
30541	USA	Memphis
20605	USA	Oklahoma
34252	USA	Little Rock
54316	USA	Colorado
54316	USA	Colorado
45743	USA	San Diego
25345	USA	New York
89072	USA	New Orleans
20641	Slovakia	Fremont
78653	USA	Portland
78653	USA	Portland
34252	USA	Little Rock
45743	USA	San Diego
6549	USA	Washington
12434	USA	Boston
30541	USA	Memphis
10254	USA	Omaha
23450	USA	Miami
6549	USA	Washington
5235	USA	Memphis
8908	USA	St. Louis
78653	USA	Portland
20605	USA	Oklahoma
3421	England	Norfolk
10254	USA	Omaha
20641	Slovakia	Fremont
9012	USA	Shreveport
10254	USA	Omaha
34562	USA	Las Vegas
8908	USA	St. Louis
54316	USA	Colorado
9012	USA	Shreveport
54745	USA	St. Petersburg
89072	USA	New Orleans
6549	USA	Washington
34252	USA	Little Rock
25345	USA	New York
89072	USA	New Orleans
30541	USA	Memphis
3421	England	Norfolk
34252	USA	Little Rock
10254	USA	Omaha
34562	USA	Las Vegas
5235	USA	Memphis
3960	USA	Chicago
21521	Russia	Moscow
89072	USA	New Orleans
12434	USA	Boston
3421	England	Norfolk
23450	USA	Miami
78432	USA	El Paso
54316	USA	Colorado
6549	USA	Washington
34252	USA	Little Rock
54745	USA	St. Petersburg
34252	USA	Little Rock
45367	USA	Buffalo
23786	NewZeland	Oakland
78432	USA	El Paso
12434	USA	Boston
45743	USA	San Diego
89072	USA	New Orleans
23450	USA	Miami
89072	USA	New Orleans
34252	USA	Little Rock
78653	USA	Portland
20605	USA	Oklahoma
5235	USA	Memphis
20641	Slovakia	Fremont
10254	USA	Omaha
6549	USA	Washington
20605	USA	Oklahoma
34562	USA	Las Vegas
78653	USA	Portland
34562	USA	Las Vegas
5235	USA	Memphis
50241	England	Riverside
12434	USA	Boston
54316	USA	Colorado
54745	USA	St. Petersburg
8908	USA	St. Louis
12434	USA	Boston
23450	USA	Miami
20641	Slovakia	Fremont
6549	USA	Washington
8267	USA	Dayton
23450	USA	Miami
3421	England	Norfolk
90867	Australia	Austin
1707	USA	New York
8908	USA	St. Louis
8267	USA	Dayton
54316	USA	Colorado
20605	USA	Oklahoma
54745	USA	St. Petersburg
89072	USA	New Orleans
3421	England	Norfolk
78432	USA	El Paso
78653	USA	Portland
78432	USA	El Paso
54109	USA	Virginia Beach
21521	Russia	Moscow
21521	Russia	Moscow
78432	USA	El Paso
54745	USA	St. Petersburg
20605	USA	Oklahoma
89072	USA	New Orleans
3421	England	Norfolk
12434	USA	Boston
20605	USA	Oklahoma
8908	USA	St. Louis
54316	USA	Colorado
54316	USA	Colorado
12434	USA	Boston
6549	USA	Washington
78432	USA	El Paso
34562	USA	Las Vegas
1707	USA	New York
12434	USA	Boston
8908	USA	St. Louis
2421	England	London
78432	USA	El Paso
78432	USA	El Paso
5235	USA	Memphis
25345	USA	New York
78432	USA	El Paso
78432	USA	El Paso
10254	USA	Omaha
5235	USA	Memphis
78432	USA	El Paso
45743	USA	San Diego
78653	USA	Portland
78653	USA	Portland
10254	USA	Omaha
45743	USA	San Diego
34562	USA	Las Vegas
54109	USA	Virginia Beach
89072	USA	New Orleans
34252	USA	Little Rock
21521	Russia	Moscow
8908	USA	St. Louis
54316	USA	Colorado
2421	England	London
8908	USA	St. Louis
21521	Russia	Moscow
1707	USA	New York
21521	Russia	Moscow
13456	USA	San Diego
54316	USA	Colorado
12434	USA	Boston
3242	USA	New York
12434	USA	Boston
54745	USA	St. Petersburg
54316	USA	Colorado
34252	USA	Little Rock
78653	USA	Portland
8908	USA	St. Louis
54316	USA	Colorado
8908	USA	St. Louis
12434	USA	Boston
54316	USA	Colorado
3421	England	Norfolk
8908	USA	St. Louis
8908	USA	St. Louis
1707	USA	New York
21521	Russia	Moscow
45743	USA	San Diego
10254	USA	Omaha
34562	USA	Las Vegas
34252	USA	Little Rock
10254	USA	Omaha
6549	USA	Washington
21521	Russia	Moscow
20641	Slovakia	Fremont
3960	USA	Chicago
54316	USA	Colorado
34252	USA	Little Rock
34562	USA	Las Vegas
21521	Russia	Moscow
9012	USA	Shreveport
89072	USA	New Orleans
10254	USA	Omaha
34562	USA	Las Vegas
20605	USA	Oklahoma
34252	USA	Little Rock
78432	USA	El Paso
5235	USA	Memphis
34252	USA	Little Rock
13456	USA	San Diego
45367	USA	Buffalo
54316	USA	Colorado
12434	USA	Boston
8908	USA	St. Louis
34562	USA	Las Vegas
5235	USA	Memphis
50241	England	Riverside
6549	USA	Washington
20605	USA	Oklahoma
12434	USA	Boston
20641	Slovakia	Fremont
78432	USA	El Paso
34252	USA	Little Rock
6549	USA	Washington
6549	USA	Washington
10254	USA	Omaha
45743	USA	San Diego
54109	USA	Virginia Beach
45743	USA	San Diego
12434	USA	Boston
23450	USA	Miami
54316	USA	Colorado
21521	Russia	Moscow
23786	NewZeland	Oakland
34252	USA	Little Rock
25345	USA	New York
78432	USA	El Paso
89072	USA	New Orleans
45743	USA	San Diego
9012	USA	Shreveport
54745	USA	St. Petersburg
12434	USA	Boston
3421	England	Norfolk
8908	USA	St. Louis
34562	USA	Las Vegas
23450	USA	Miami
45743	USA	San Diego
34562	USA	Las Vegas
78653	USA	Portland
23786	NewZeland	Oakland
9012	USA	Shreveport
8908	USA	St. Louis
45743	USA	San Diego
8908	USA	St. Louis
20605	USA	Oklahoma
3242	USA	New York
8908	USA	St. Louis
6549	USA	Washington
89072	USA	New Orleans
3421	England	Norfolk
20605	USA	Oklahoma
10254	USA	Omaha
3421	England	Norfolk
34562	USA	Las Vegas
5235	USA	Memphis
21521	Russia	Moscow
13456	USA	San Diego
89072	USA	New Orleans
30541	USA	Memphis
13456	USA	San Diego
2421	England	London
8908	USA	St. Louis
3421	England	Norfolk
20605	USA	Oklahoma
34562	USA	Las Vegas
12434	USA	Boston
78653	USA	Portland
50241	England	Riverside
8908	USA	St. Louis
34252	USA	Little Rock
12434	USA	Boston
2421	England	London
78432	USA	El Paso
34562	USA	Las Vegas
12434	USA	Boston
12434	USA	Boston
45743	USA	San Diego
10254	USA	Omaha
34252	USA	Little Rock
54316	USA	Colorado
21521	Russia	Moscow
5235	USA	Memphis
8267	USA	Dayton
8908	USA	St. Louis
54316	USA	Colorado
54316	USA	Colorado
5235	USA	Memphis
20605	USA	Oklahoma
34252	USA	Little Rock
34252	USA	Little Rock
54670	USA	St. Paul
6549	USA	Washington
34562	USA	Las Vegas
3242	USA	New York
8267	USA	Dayton
54745	USA	St. Petersburg
20641	Slovakia	Fremont
6549	USA	Washington
12434	USA	Boston
5235	USA	Memphis
6549	USA	Washington
3421	England	Norfolk
34562	USA	Las Vegas
8908	USA	St. Louis
23786	NewZeland	Oakland
54745	USA	St. Petersburg
5235	USA	Memphis
21521	Russia	Moscow
8908	USA	St. Louis
21521	Russia	Moscow
34562	USA	Las Vegas
54745	USA	St. Petersburg
8908	USA	St. Louis
20605	USA	Oklahoma
3421	England	Norfolk
23450	USA	Miami
8908	USA	St. Louis
9012	USA	Shreveport
78432	USA	El Paso
3421	England	Norfolk
3421	England	Norfolk
6549	USA	Washington
54745	USA	St. Petersburg
5235	USA	Memphis
3421	England	Norfolk
3421	England	Norfolk
6549	USA	Washington
8908	USA	St. Louis
23450	USA	Miami
34562	USA	Las Vegas
21521	Russia	Moscow
20605	USA	Oklahoma
45743	USA	San Diego
10254	USA	Omaha
8908	USA	St. Louis
6549	USA	Washington
10254	USA	Omaha
54745	USA	St. Petersburg
54316	USA	Colorado
45743	USA	San Diego
8908	USA	St. Louis
21521	Russia	Moscow
34252	USA	Little Rock
45743	USA	San Diego
54316	USA	Colorado
10254	USA	Omaha
78653	USA	Portland
78432	USA	El Paso
12434	USA	Boston
6549	USA	Washington
8908	USA	St. Louis
54109	USA	Virginia Beach
45367	USA	Buffalo
5235	USA	Memphis
54745	USA	St. Petersburg
54109	USA	Virginia Beach
78653	USA	Portland
78653	USA	Portland
90867	Australia	Austin
12434	USA	Boston
20605	USA	Oklahoma
78653	USA	Portland
45743	USA	San Diego
21521	Russia	Moscow
30541	USA	Memphis
10254	USA	Omaha
45367	USA	Buffalo
6549	USA	Washington
34252	USA	Little Rock
10254	USA	Omaha
20605	USA	Oklahoma
54745	USA	St. Petersburg
21521	Russia	Moscow
54316	USA	Colorado
5235	USA	Memphis
1707	USA	New York
23786	NewZeland	Oakland
90867	Australia	Austin
20605	USA	Oklahoma
6549	USA	Washington
20605	USA	Oklahoma
54670	USA	St. Paul
23450	USA	Miami
54745	USA	St. Petersburg
54316	USA	Colorado
20605	USA	Oklahoma
20605	USA	Oklahoma
89072	USA	New Orleans
21521	Russia	Moscow
3421	England	Norfolk
3421	England	Norfolk
12434	USA	Boston
45743	USA	San Diego
54109	USA	Virginia Beach
6549	USA	Washington
20605	USA	Oklahoma
34562	USA	Las Vegas
45743	USA	San Diego
45743	USA	San Diego
10254	USA	Omaha
10254	USA	Omaha
54745	USA	St. Petersburg
54670	USA	St. Paul
10254	USA	Omaha
21521	Russia	Moscow
54745	USA	St. Petersburg
3421	England	Norfolk
21521	Russia	Moscow
30541	USA	Memphis
34562	USA	Las Vegas
5235	USA	Memphis
34562	USA	Las Vegas
6549	USA	Washington
78653	USA	Portland
2421	England	London
89072	USA	New Orleans
2421	England	London
30541	USA	Memphis
6549	USA	Washington
54316	USA	Colorado
89072	USA	New Orleans
8908	USA	St. Louis
20605	USA	Oklahoma
23786	NewZeland	Oakland
25345	USA	New York
6549	USA	Washington
54670	USA	St. Paul
20605	USA	Oklahoma
34252	USA	Little Rock
54316	USA	Colorado
5235	USA	Memphis
78432	USA	El Paso
10254	USA	Omaha
3421	England	Norfolk
13456	USA	San Diego
90867	Australia	Austin
9012	USA	Shreveport
89072	USA	New Orleans
6549	USA	Washington
45743	USA	San Diego
78432	USA	El Paso
5235	USA	Memphis
20605	USA	Oklahoma
45743	USA	San Diego
8908	USA	St. Louis
21521	Russia	Moscow
8908	USA	St. Louis
54109	USA	Virginia Beach
5235	USA	Memphis
12434	USA	Boston
45743	USA	San Diego
78653	USA	Portland
89072	USA	New Orleans
34252	USA	Little Rock
20605	USA	Oklahoma
25345	USA	New York
5235	USA	Memphis
30541	USA	Memphis
8908	USA	St. Louis
54316	USA	Colorado
78653	USA	Portland
34562	USA	Las Vegas
34252	USA	Little Rock
20605	USA	Oklahoma
78653	USA	Portland
2421	England	London
20605	USA	Oklahoma
78653	USA	Portland
1707	USA	New York
3960	USA	Chicago
89072	USA	New Orleans
34252	USA	Little Rock
13456	USA	San Diego
3421	England	Norfolk
34252	USA	Little Rock
21521	Russia	Moscow
34562	USA	Las Vegas
25345	USA	New York
20605	USA	Oklahoma
8908	USA	St. Louis
34562	USA	Las Vegas
20641	Slovakia	Fremont
21521	Russia	Moscow
34562	USA	Las Vegas
78653	USA	Portland
34252	USA	Little Rock
21521	Russia	Moscow
54109	USA	Virginia Beach
34562	USA	Las Vegas
30541	USA	Memphis
3242	USA	New York
3960	USA	Chicago
34252	USA	Little Rock
45743	USA	San Diego
3960	USA	Chicago
3421	England	Norfolk
34562	USA	Las Vegas
8267	USA	Dayton
50241	England	Riverside
3421	England	Norfolk
20641	Slovakia	Fremont
