Reason_ID,accm_txn_complete_time
24553,5/8/2035
49968,5/9/2035
107003,5/10/2035
30032,5/11/2035
82005,5/12/2035
73332,5/13/2035
92666,5/14/2035
16055,5/15/2035
116580,5/16/2035
122262,5/17/2035
5812,5/18/2035
23265,5/19/2035
56966,5/20/2035
111110,5/21/2035
102189,5/22/2035
25883,5/23/2035
104329,5/24/2035
102453,5/25/2035
115407,5/26/2035
116969,5/27/2035
94505,5/28/2035
7688,5/29/2035
43602,5/30/2035
37759,5/31/2035
44583,6/1/2035
42234,6/2/2035
60650,6/3/2035
77704,6/4/2035
105134,6/5/2035
35978,6/6/2035
56972,6/7/2035
91019,6/8/2035
111628,6/9/2035
123473,6/10/2035
6005,6/11/2035
39838,6/12/2035
51418,6/13/2035
35548,6/14/2035
8308,6/15/2035
56977,6/16/2035
129339,6/17/2035
29276,6/18/2035
18586,6/19/2035
21532,6/20/2035
1644,6/21/2035
41590,6/22/2035
19085,6/23/2035
126420,6/24/2035
49235,6/25/2035
51193,6/26/2035
52007,6/27/2035
94733,6/28/2035
120671,6/29/2035
38134,6/30/2035
109639,7/1/2035
91811,7/2/2035
102941,7/3/2035
121493,7/4/2035
16930,7/5/2035
27603,7/6/2035
92368,7/7/2035
102141,7/8/2035
125562,7/9/2035
101264,7/10/2035
55082,7/11/2035
115524,7/12/2035
60266,7/13/2035
30360,7/14/2035
12520,7/15/2035
105785,7/16/2035
74473,7/17/2035
69230,7/18/2035
83631,7/19/2035
30274,7/20/2035
24969,7/21/2035
85730,7/22/2035
83076,7/23/2035
82488,7/24/2035
101922,7/25/2035
64640,7/26/2035
22415,7/27/2035
87423,7/28/2035
36471,7/29/2035
73927,7/30/2035
95458,7/31/2035
95499,8/1/2035
87255,8/2/2035
71361,8/3/2035
88413,8/4/2035
25685,8/5/2035
62180,8/6/2035
50428,8/7/2035
68822,8/8/2035
40302,8/9/2035
121106,8/10/2035
104583,8/11/2035
109560,8/12/2035
29224,8/13/2035
2273,8/14/2035
20259,8/15/2035
112051,8/16/2035
14140,8/17/2035
82272,8/18/2035
92186,8/19/2035
51176,8/20/2035
3906,8/21/2035
76562,8/22/2035
78964,8/23/2035
100306,8/24/2035
106734,8/25/2035
100288,8/26/2035
96780,8/27/2035
75113,8/28/2035
7086,8/29/2035
96240,8/30/2035
66084,8/31/2035
95178,9/1/2035
3410,9/2/2035
32562,9/3/2035
97104,9/4/2035
7221,9/5/2035
126474,9/6/2035
112577,9/7/2035
94473,9/8/2035
57408,9/9/2035
16853,9/10/2035
8180,9/11/2035
76040,9/12/2035
37181,9/13/2035
93528,9/14/2035
53867,9/15/2035
49975,9/16/2035
64775,9/17/2035
120426,9/18/2035
78625,9/19/2035
72452,9/20/2035
18371,9/21/2035
96308,9/22/2035
76470,9/23/2035
128859,9/24/2035
26961,9/25/2035
107688,9/26/2035
103129,9/27/2035
38452,9/28/2035
37956,9/29/2035
81649,9/30/2035
42169,10/1/2035
86759,10/2/2035
90483,10/3/2035
13387,10/4/2035
66817,10/5/2035
13026,10/6/2035
53123,10/7/2035
5062,10/8/2035
9190,10/9/2035
96768,10/10/2035
7174,10/11/2035
128466,10/12/2035
29107,10/13/2035
80501,10/14/2035
27636,10/15/2035
62399,10/16/2035
99581,10/17/2035
21460,10/18/2035
116989,10/19/2035
13214,10/20/2035
126538,10/21/2035
1462,10/22/2035
5766,10/23/2035
106154,10/24/2035
97416,10/25/2035
126554,10/26/2035
36825,10/27/2035
49099,10/28/2035
82403,10/29/2035
93475,10/30/2035
110185,10/31/2035
89900,11/1/2035
82309,11/2/2035
127244,11/3/2035
13525,11/4/2035
93975,11/5/2035
53453,11/6/2035
28891,11/7/2035
23249,11/8/2035
65051,11/9/2035
56594,11/10/2035
101424,11/11/2035
92638,11/12/2035
24158,11/13/2035
55509,11/14/2035
126621,11/15/2035
79107,11/16/2035
99300,11/17/2035
55258,11/18/2035
112877,11/19/2035
125929,11/20/2035
62590,11/21/2035
40490,11/22/2035
28152,11/23/2035
67306,11/24/2035
81891,11/25/2035
117765,11/26/2035
103053,11/27/2035
110863,11/28/2035
25998,11/29/2035
30876,11/30/2035
8069,12/1/2035
3448,12/2/2035
36210,12/3/2035
105739,12/4/2035
71523,12/5/2035
33975,12/6/2035
123851,12/7/2035
21742,12/8/2035
45079,12/9/2035
33112,12/10/2035
64774,12/11/2035
108848,12/12/2035
49773,12/13/2035
49569,12/14/2035
118183,12/15/2035
116192,12/16/2035
7132,12/17/2035
17811,12/18/2035
121164,12/19/2035
89311,12/20/2035
53301,12/21/2035
99518,12/22/2035
12967,12/23/2035
31359,12/24/2035
39817,12/25/2035
90822,12/26/2035
102970,12/27/2035
63792,12/28/2035
90068,12/29/2035
41390,12/30/2035
10608,12/31/2035
46867,1/1/2036
94514,1/2/2036
39984,1/3/2036
45901,1/4/2036
113416,1/5/2036
71207,1/6/2036
63293,1/7/2036
58831,1/8/2036
65529,1/9/2036
82266,1/10/2036
28232,1/11/2036
22199,1/12/2036
107528,1/13/2036
3959,1/14/2036
100173,1/15/2036
126419,1/16/2036
86796,1/17/2036
17488,1/18/2036
102384,1/19/2036
9483,1/20/2036
3213,1/21/2036
77710,1/22/2036
70368,1/23/2036
127664,1/24/2036
70437,1/25/2036
37111,1/26/2036
33165,1/27/2036
80777,1/28/2036
82169,1/29/2036
121257,1/30/2036
35014,1/31/2036
55790,2/1/2036
2353,2/2/2036
48383,2/3/2036
92634,2/4/2036
63218,2/5/2036
82051,2/6/2036
5745,2/7/2036
119059,2/8/2036
12537,2/9/2036
109946,2/10/2036
103330,2/11/2036
3271,2/12/2036
39898,2/13/2036
57670,2/14/2036
125202,2/15/2036
42809,2/16/2036
22432,2/17/2036
40471,2/18/2036
71615,2/19/2036
72744,2/20/2036
125220,2/21/2036
82151,2/22/2036
53831,2/23/2036
124295,2/24/2036
89538,2/25/2036
52731,2/26/2036
113347,2/27/2036
121346,2/28/2036
55749,2/29/2036
19630,3/1/2036
71285,3/2/2036
84634,3/3/2036
18632,3/4/2036
36422,3/5/2036
102933,3/6/2036
122377,3/7/2036
99400,3/8/2036
87983,3/9/2036
49539,3/10/2036
19916,3/11/2036
55077,3/12/2036
108715,3/13/2036
107512,3/14/2036
59545,3/15/2036
76659,3/16/2036
63639,3/17/2036
31146,3/18/2036
47406,3/19/2036
49450,3/20/2036
63176,3/21/2036
1788,3/22/2036
47565,3/23/2036
38950,3/24/2036
89618,3/25/2036
99806,3/26/2036
20555,3/27/2036
115830,3/28/2036
92775,3/29/2036
67458,3/30/2036
55936,3/31/2036
102721,4/1/2036
32991,4/2/2036
86372,4/3/2036
4079,4/4/2036
31447,4/5/2036
59567,4/6/2036
80441,4/7/2036
42813,4/8/2036
4030,4/9/2036
44629,4/10/2036
87509,4/11/2036
60195,4/12/2036
95146,4/13/2036
30007,4/14/2036
29970,4/15/2036
1948,4/16/2036
109936,4/17/2036
48860,4/18/2036
60002,4/19/2036
63605,4/20/2036
129397,4/21/2036
37420,4/22/2036
100707,4/23/2036
2065,4/24/2036
31671,4/25/2036
98790,4/26/2036
83641,4/27/2036
107286,4/28/2036
90257,4/29/2036
47144,4/30/2036
17576,5/1/2036
43492,5/2/2036
98481,5/3/2036
40535,5/4/2036
78524,5/5/2036
54526,5/6/2036
98304,5/7/2036
39696,5/8/2036
15722,5/9/2036
4543,5/10/2036
36475,5/11/2036
70342,5/12/2036
123217,5/13/2036
103891,5/14/2036
85625,5/15/2036
72563,5/16/2036
91992,5/17/2036
42820,5/18/2036
101854,5/19/2036
115099,5/20/2036
55759,5/21/2036
63256,5/22/2036
111059,5/23/2036
3609,5/24/2036
45582,5/25/2036
98777,5/26/2036
24236,5/27/2036
40007,5/28/2036
90976,5/29/2036
88125,5/30/2036
83161,5/31/2036
16865,6/1/2036
57881,6/2/2036
74501,6/3/2036
45141,6/4/2036
25148,6/5/2036
29897,6/6/2036
93153,6/7/2036
96502,6/8/2036
118258,6/9/2036
33201,6/10/2036
41001,6/11/2036
76298,6/12/2036
105451,6/13/2036
64240,6/14/2036
128677,6/15/2036
57803,6/16/2036
62940,6/17/2036
88391,6/18/2036
20621,6/19/2036
58821,6/20/2036
4560,6/21/2036
50736,6/22/2036
78258,6/23/2036
50522,6/24/2036
52484,6/25/2036
43279,6/26/2036
103883,6/27/2036
52186,6/28/2036
119042,6/29/2036
56894,6/30/2036
52283,7/1/2036
24420,7/2/2036
49837,7/3/2036
31676,7/4/2036
61219,7/5/2036
70850,7/6/2036
117174,7/7/2036
126003,7/8/2036
48818,7/9/2036
84193,7/10/2036
92739,7/11/2036
1531,7/12/2036
46841,7/13/2036
58704,7/14/2036
2446,7/15/2036
38393,7/16/2036
92461,7/17/2036
46590,7/18/2036
113398,7/19/2036
110687,7/20/2036
33993,7/21/2036
26854,7/22/2036
76370,7/23/2036
26170,7/24/2036
71502,7/25/2036
98071,7/26/2036
33558,7/27/2036
126648,7/28/2036
5541,7/29/2036
119914,7/30/2036
5960,7/31/2036
60374,8/1/2036
58841,8/2/2036
21279,8/3/2036
45787,8/4/2036
66126,8/5/2036
79505,8/6/2036
120040,8/7/2036
47204,8/8/2036
37537,8/9/2036
90604,8/10/2036
94869,8/11/2036
56804,8/12/2036
48762,8/13/2036
77908,8/14/2036
105308,8/15/2036
127064,8/16/2036
55623,8/17/2036
94636,8/18/2036
23303,8/19/2036
103741,8/20/2036
103688,8/21/2036
54927,8/22/2036
1216,8/23/2036
100484,8/24/2036
88696,8/25/2036
115736,8/26/2036
54220,8/27/2036
85579,8/28/2036
114639,8/29/2036
65605,8/30/2036
62920,8/31/2036
86058,9/1/2036
37588,9/2/2036
7573,9/3/2036
50494,9/4/2036
103123,9/5/2036
97578,9/6/2036
48278,9/7/2036
121483,9/8/2036
68958,9/9/2036
113016,9/10/2036
99982,9/11/2036
7339,9/12/2036
72653,9/13/2036
105216,9/14/2036
20424,9/15/2036
96740,9/16/2036
83029,9/17/2036
22526,9/18/2036
16170,9/19/2036
127097,9/20/2036
15279,9/21/2036
49612,9/22/2036
46364,9/23/2036
15150,9/24/2036
70799,9/25/2036
30413,9/26/2036
65986,9/27/2036
26722,9/28/2036
76676,9/29/2036
6683,9/30/2036
114964,10/1/2036
36775,10/2/2036
73339,10/3/2036
49524,10/4/2036
52609,10/5/2036
79345,10/6/2036
28163,10/7/2036
77762,10/8/2036
57640,10/9/2036
31167,10/10/2036
23831,10/11/2036
92274,10/12/2036
56052,10/13/2036
113600,10/14/2036
52657,10/15/2036
39122,10/16/2036
85158,10/17/2036
87630,10/18/2036
44147,10/19/2036
51163,10/20/2036
124532,10/21/2036
95122,10/22/2036
6984,10/23/2036
115982,10/24/2036
73568,10/25/2036
32572,10/26/2036
24632,10/27/2036
106358,10/28/2036
128906,10/29/2036
15178,10/30/2036
946,10/31/2036
114650,11/1/2036
71719,11/2/2036
104318,11/3/2036
100272,11/4/2036
36697,11/5/2036
103279,11/6/2036
31465,11/7/2036
120583,11/8/2036
127912,11/9/2036
1599,11/10/2036
84243,11/11/2036
31135,11/12/2036
100028,11/13/2036
65259,11/14/2036
45736,11/15/2036
82987,11/16/2036
1877,11/17/2036
20994,11/18/2036
112742,11/19/2036
104836,11/20/2036
112939,11/21/2036
26271,11/22/2036
46410,11/23/2036
98532,11/24/2036
123162,11/25/2036
49987,11/26/2036
13457,11/27/2036
62772,11/28/2036
8487,11/29/2036
20428,11/30/2036
17069,12/1/2036
106901,12/2/2036
29982,12/3/2036
36849,12/4/2036
51902,12/5/2036
33488,12/6/2036
45088,12/7/2036
102574,12/8/2036
19203,12/9/2036
113435,12/10/2036
123586,12/11/2036
8019,12/12/2036
101848,12/13/2036
126127,12/14/2036
51134,12/15/2036
97431,12/16/2036
49363,12/17/2036
30568,12/18/2036
3201,12/19/2036
28058,12/20/2036
69370,12/21/2036
75332,12/22/2036
116884,12/23/2036
70606,12/24/2036
120862,12/25/2036
39545,12/26/2036
96892,12/27/2036
65257,12/28/2036
22714,12/29/2036
126047,12/30/2036
85993,12/31/2036
93585,1/1/2037
72000,1/2/2037
128471,1/3/2037
40380,1/4/2037
53801,1/5/2037
777,1/6/2037
36520,1/7/2037
26096,1/8/2037
43099,1/9/2037
61402,1/10/2037
79074,1/11/2037
110545,1/12/2037
90258,1/13/2037
67721,1/14/2037
11817,1/15/2037
111752,1/16/2037
57195,1/17/2037
125030,1/18/2037
30549,1/19/2037
10444,1/20/2037
90189,1/21/2037
497,1/22/2037
53243,1/23/2037
119177,1/24/2037
113844,1/25/2037
119209,1/26/2037
84750,1/27/2037
68986,1/28/2037
49659,1/29/2037
40221,1/30/2037
22193,1/31/2037
66990,2/1/2037
1846,2/2/2037
26586,2/3/2037
27333,2/4/2037
81744,2/5/2037
33503,2/6/2037
33989,2/7/2037
6415,2/8/2037
116290,2/9/2037
43145,2/10/2037
63412,2/11/2037
106920,2/12/2037
37836,2/13/2037
7279,2/14/2037
9973,2/15/2037
29465,2/16/2037
77456,2/17/2037
42607,2/18/2037
78316,2/19/2037
36718,2/20/2037
74539,2/21/2037
84880,2/22/2037
31503,2/23/2037
84648,2/24/2037
105682,2/25/2037
44792,2/26/2037
72583,2/27/2037
65997,2/28/2037
116984,3/1/2037
27552,3/2/2037
48498,3/3/2037
40939,3/4/2037
63108,3/5/2037
55664,3/6/2037
109593,3/7/2037
85168,3/8/2037
54378,3/9/2037
35195,3/10/2037
66429,3/11/2037
25525,3/12/2037
57071,3/13/2037
111106,3/14/2037
8455,3/15/2037
112716,3/16/2037
18452,3/17/2037
16137,3/18/2037
95953,3/19/2037
36996,3/20/2037
8147,3/21/2037
102844,3/22/2037
73829,3/23/2037
101589,3/24/2037
13144,3/25/2037
25609,3/26/2037
24235,3/27/2037
33082,3/28/2037
41972,3/29/2037
99963,3/30/2037
104675,3/31/2037
58452,4/1/2037
13255,4/2/2037
17047,4/3/2037
88248,4/4/2037
20062,4/5/2037
113655,4/6/2037
3513,4/7/2037
14376,4/8/2037
105252,4/9/2037
91963,4/10/2037
126075,4/11/2037
110321,4/12/2037
34400,4/13/2037
65206,4/14/2037
18564,4/15/2037
124117,4/16/2037
67134,4/17/2037
52426,4/18/2037
54108,4/19/2037
67174,4/20/2037
1354,4/21/2037
125459,4/22/2037
109237,4/23/2037
113167,4/24/2037
26031,4/25/2037
61181,4/26/2037
58319,4/27/2037
82114,4/28/2037
30464,4/29/2037
128024,4/30/2037
84345,5/1/2037
60416,5/2/2037
122005,5/3/2037
50833,5/4/2037
68621,5/5/2037
72811,5/6/2037
125845,5/7/2037
31028,5/8/2037
95249,5/9/2037
114708,5/10/2037
94362,5/11/2037
7745,5/12/2037
117328,5/13/2037
19995,5/14/2037
121091,5/15/2037
3753,5/16/2037
54736,5/17/2037
50884,5/18/2037
60867,5/19/2037
106564,5/20/2037
90608,5/21/2037
33608,5/22/2037
113225,5/23/2037
97439,5/24/2037
3766,5/25/2037
112330,5/26/2037
84630,5/27/2037
71661,5/28/2037
43865,5/29/2037
80130,5/30/2037
2030,5/31/2037
83762,6/1/2037
65370,6/2/2037
15418,6/3/2037
121606,6/4/2037
11922,6/5/2037
13437,6/6/2037
5639,6/7/2037
115010,6/8/2037
1623,6/9/2037
81493,6/10/2037
52944,6/11/2037
19907,6/12/2037
126622,6/13/2037
20799,6/14/2037
71649,6/15/2037
24226,6/16/2037
110924,6/17/2037
93332,6/18/2037
111781,6/19/2037
101064,6/20/2037
6430,6/21/2037
4690,6/22/2037
87357,6/23/2037
124466,6/24/2037
43388,6/25/2037
128027,6/26/2037
50780,6/27/2037
29472,6/28/2037
2887,6/29/2037
53409,6/30/2037
25474,7/1/2037
106958,7/2/2037
105881,7/3/2037
71151,7/4/2037
101309,7/5/2037
21694,7/6/2037
83814,7/7/2037
69548,7/8/2037
60344,7/9/2037
79325,7/10/2037
33230,7/11/2037
98131,7/12/2037
129505,7/13/2037
44013,7/14/2037
92246,7/15/2037
94697,7/16/2037
35863,7/17/2037
121859,7/18/2037
89719,7/19/2037
56832,7/20/2037
127618,7/21/2037
117162,7/22/2037
101952,7/23/2037
21847,7/24/2037
74910,7/25/2037
51025,7/26/2037
95562,7/27/2037
100476,7/28/2037
126492,7/29/2037
71343,7/30/2037
94937,7/31/2037
7687,8/1/2037
45479,8/2/2037
19848,8/3/2037
94266,8/4/2037
73323,8/5/2037
118112,8/6/2037
77322,8/7/2037
124567,8/8/2037
76557,8/9/2037
35250,8/10/2037
2532,8/11/2037
31455,8/12/2037
92007,8/13/2037
101749,8/14/2037
65530,8/15/2037
21985,8/16/2037
25409,8/17/2037
107825,8/18/2037
26359,8/19/2037
47181,8/20/2037
77700,8/21/2037
46402,8/22/2037
58676,8/23/2037
12739,8/24/2037
54395,8/25/2037
106887,8/26/2037
129405,8/27/2037
72875,8/28/2037
127318,8/29/2037
46822,8/30/2037
31563,8/31/2037
101509,9/1/2037
39172,9/2/2037
123129,9/3/2037
12486,9/4/2037
13073,9/5/2037
72355,9/6/2037
17228,9/7/2037
28775,9/8/2037
69612,9/9/2037
9873,9/10/2037
15919,9/11/2037
127345,9/12/2037
5492,9/13/2037
109417,9/14/2037
97540,9/15/2037
86043,9/16/2037
121555,9/17/2037
61251,9/18/2037
58690,9/19/2037
39101,9/20/2037
97996,9/21/2037
14381,9/22/2037
114727,9/23/2037
127191,9/24/2037
93376,9/25/2037
10135,9/26/2037
51190,9/27/2037
57743,9/28/2037
115343,9/29/2037
92460,9/30/2037
115151,10/1/2037
21656,10/2/2037
16562,10/3/2037
108616,10/4/2037
107097,10/5/2037
50925,10/6/2037
101577,10/7/2037
90493,10/8/2037
93894,10/9/2037
42422,10/10/2037
119870,10/11/2037
3007,10/12/2037
62034,10/13/2037
97054,10/14/2037
108636,10/15/2037
21122,10/16/2037
68225,10/17/2037
45433,10/18/2037
20661,10/19/2037
58142,10/20/2037
26824,10/21/2037
57336,10/22/2037
8090,10/23/2037
52743,10/24/2037
116983,10/25/2037
16419,10/26/2037
4490,10/27/2037
126559,10/28/2037
55451,10/29/2037
38978,10/30/2037
90234,10/31/2037
116919,11/1/2037
98271,11/2/2037
112949,11/3/2037
51511,11/4/2037
15101,11/5/2037
66756,11/6/2037
86513,11/7/2037
45084,11/8/2037
74108,11/9/2037
33239,11/10/2037
106192,11/11/2037
99825,11/12/2037
77578,11/13/2037
69779,11/14/2037
76830,11/15/2037
117570,11/16/2037
94830,11/17/2037
5414,11/18/2037
43722,11/19/2037
125128,11/20/2037
71981,11/21/2037
30724,11/22/2037
59725,11/23/2037
125344,11/24/2037
55020,11/25/2037
108750,11/26/2037
94360,11/27/2037
67094,11/28/2037
42713,11/29/2037
86978,11/30/2037
46065,12/1/2037
21828,12/2/2037
2228,12/3/2037
106998,12/4/2037
109913,12/5/2037
24288,12/6/2037
16533,12/7/2037
19401,12/8/2037
58226,12/9/2037
81768,12/10/2037
100260,12/11/2037
124082,12/12/2037
114271,12/13/2037
34278,12/14/2037
69393,12/15/2037
83949,12/16/2037
73200,12/17/2037
115256,12/18/2037
28116,12/19/2037
8299,12/20/2037
16210,12/21/2037
44065,12/22/2037
63239,12/23/2037
57277,12/24/2037
3156,12/25/2037
63884,12/26/2037
50441,12/27/2037
118865,12/28/2037
105792,12/29/2037
74735,12/30/2037
97729,12/31/2037
16881,1/1/2038
35470,1/2/2038
53950,1/3/2038
58344,1/4/2038
77630,1/5/2038
119902,1/6/2038
109860,1/7/2038
121131,1/8/2038
124311,1/9/2038
76023,1/10/2038
97067,1/11/2038
56937,1/12/2038
127389,1/13/2038
109050,1/14/2038
78394,1/15/2038
67609,1/16/2038
54948,1/17/2038
118976,1/18/2038
40326,1/19/2038
92439,1/20/2038
110287,1/21/2038
113151,1/22/2038
73008,1/23/2038
91674,1/24/2038
17987,1/25/2038
2675,1/26/2038
100845,1/27/2038
47328,1/28/2038
70566,1/29/2038
11634,1/30/2038
27230,1/31/2038
91160,2/1/2038
55924,2/2/2038
16970,2/3/2038
47228,2/4/2038
92064,2/5/2038
111248,2/6/2038
83306,2/7/2038
119831,2/8/2038
104867,2/9/2038
97840,2/10/2038
125277,2/11/2038
37199,2/12/2038
38883,2/13/2038
107994,2/14/2038
114013,2/15/2038
24114,2/16/2038
48156,2/17/2038
60632,2/18/2038
119290,2/19/2038
24333,2/20/2038
91788,2/21/2038
1854,2/22/2038
99520,2/23/2038
50570,2/24/2038
29144,2/25/2038
62263,2/26/2038
110245,2/27/2038
61958,2/28/2038
51453,3/1/2038
54990,3/2/2038
2321,3/3/2038
57632,3/4/2038
15350,3/5/2038
56347,3/6/2038
104076,3/7/2038
115929,3/8/2038
77549,3/9/2038
51542,3/10/2038
56494,3/11/2038
78549,3/12/2038
50567,3/13/2038
55921,3/14/2038
28151,3/15/2038
59492,3/16/2038
65950,3/17/2038
21933,3/18/2038
33543,3/19/2038
18637,3/20/2038
23415,3/21/2038
73310,3/22/2038
64191,3/23/2038
48834,3/24/2038
63644,3/25/2038
122212,3/26/2038
11252,3/27/2038
79388,3/28/2038
43223,3/29/2038
110548,3/30/2038
33676,3/31/2038
62150,4/1/2038
24679,4/2/2038
78824,4/3/2038
35891,4/4/2038
83800,4/5/2038
68762,4/6/2038
93483,4/7/2038
46308,4/8/2038
108381,4/9/2038
38387,4/10/2038
27812,4/11/2038
122054,4/12/2038
98621,4/13/2038
122765,4/14/2038
9852,4/15/2038
11933,4/16/2038
122552,4/17/2038
100397,4/18/2038
44764,4/19/2038
62429,4/20/2038
34055,4/21/2038
121838,4/22/2038
39407,4/23/2038
50792,4/24/2038
87190,4/25/2038
79992,4/26/2038
60628,4/27/2038
84111,4/28/2038
43898,4/29/2038
102046,4/30/2038
3957,5/1/2038
118310,5/2/2038
29899,5/3/2038
15889,5/4/2038
79923,5/5/2038
108998,5/6/2038
54266,5/7/2038
18374,5/8/2038
21544,5/9/2038
94420,5/10/2038
108130,5/11/2038
37087,5/12/2038
46309,5/13/2038
57577,5/14/2038
64220,5/15/2038
60801,5/16/2038
62802,5/17/2038
36739,5/18/2038
90834,5/19/2038
76805,5/20/2038
36887,5/21/2038
21093,5/22/2038
119330,5/23/2038
1052,5/24/2038
128364,5/25/2038
123540,5/26/2038
85306,5/27/2038
40917,5/28/2038
51875,5/29/2038
87312,5/30/2038
129279,5/31/2038
95607,6/1/2038
62244,6/2/2038
104616,6/3/2038
26934,6/4/2038
107979,6/5/2038
19859,6/6/2038
87378,6/7/2038
8589,6/8/2038
98917,6/9/2038
56768,6/10/2038
2401,6/11/2038
128719,6/12/2038
116099,6/13/2038
102032,6/14/2038
6576,6/15/2038
50293,6/16/2038
10701,6/17/2038
47440,6/18/2038
113766,6/19/2038
14684,6/20/2038
78094,6/21/2038
64641,6/22/2038
4128,6/23/2038
94240,6/24/2038
86764,6/25/2038
72622,6/26/2038
45810,6/27/2038
9824,6/28/2038
33973,6/29/2038
44797,6/30/2038
87218,7/1/2038
110865,7/2/2038
108587,7/3/2038
6928,7/4/2038
111078,7/5/2038
18058,7/6/2038
31730,7/7/2038
47427,7/8/2038
29639,7/9/2038
105961,7/10/2038
100177,7/11/2038
107539,7/12/2038
58345,7/13/2038
33361,7/14/2038
71200,7/15/2038
40983,7/16/2038
14563,7/17/2038
8607,7/18/2038
7860,7/19/2038
84756,7/20/2038
120931,7/21/2038
48340,7/22/2038
27138,7/23/2038
62992,7/24/2038
94239,7/25/2038
121872,7/26/2038
15678,7/27/2038
57228,7/28/2038
38778,7/29/2038
71060,7/30/2038
50382,7/31/2038
69313,8/1/2038
67434,8/2/2038
109042,8/3/2038
109375,8/4/2038
94099,8/5/2038
1899,8/6/2038
28369,8/7/2038
51897,8/8/2038
40354,8/9/2038
19250,8/10/2038
68807,8/11/2038
13009,8/12/2038
80162,8/13/2038
121548,8/14/2038
94191,8/15/2038
18579,8/16/2038
77453,8/17/2038
45822,8/18/2038
1197,8/19/2038
106299,8/20/2038
97612,8/21/2038
1649,8/22/2038
3430,8/23/2038
49752,8/24/2038
29305,8/25/2038
80583,8/26/2038
94754,8/27/2038
58116,8/28/2038
50378,8/29/2038
108762,8/30/2038
120835,8/31/2038
84435,9/1/2038
44088,9/2/2038
40867,9/3/2038
91286,9/4/2038
113149,9/5/2038
60524,9/6/2038
127914,9/7/2038
46764,9/8/2038
75977,9/9/2038
85795,9/10/2038
57049,9/11/2038
39871,9/12/2038
5666,9/13/2038
95384,9/14/2038
93077,9/15/2038
127765,9/16/2038
60256,9/17/2038
53311,9/18/2038
30556,9/19/2038
64996,9/20/2038
47799,9/21/2038
28085,9/22/2038
7915,9/23/2038
18532,9/24/2038
87211,9/25/2038
40277,9/26/2038
98386,9/27/2038
74857,9/28/2038
66016,9/29/2038
37741,9/30/2038
14974,10/1/2038
23837,10/2/2038
34428,10/3/2038
118860,10/4/2038
70587,10/5/2038
79644,10/6/2038
126457,10/7/2038
26558,10/8/2038
79797,10/9/2038
121380,10/10/2038
1248,10/11/2038
34685,10/12/2038
115389,10/13/2038
13864,10/14/2038
43690,10/15/2038
7931,10/16/2038
129496,10/17/2038
60142,10/18/2038
77927,10/19/2038
64933,10/20/2038
105235,10/21/2038
116113,10/22/2038
94222,10/23/2038
2782,10/24/2038
65988,10/25/2038
78410,10/26/2038
89994,10/27/2038
94533,10/28/2038
91297,10/29/2038
101895,10/30/2038
83452,10/31/2038
73651,11/1/2038
69661,11/2/2038
51866,11/3/2038
110398,11/4/2038
94809,11/5/2038
63154,11/6/2038
77002,11/7/2038
127426,11/8/2038
127973,11/9/2038
47723,11/10/2038
109480,11/11/2038
110145,11/12/2038
94613,11/13/2038
104877,11/14/2038
82157,11/15/2038
7950,11/16/2038
113269,11/17/2038
44337,11/18/2038
24677,11/19/2038
88525,11/20/2038
80068,11/21/2038
21463,11/22/2038
19611,11/23/2038
8396,11/24/2038
57806,11/25/2038
89633,11/26/2038
117158,11/27/2038
51179,11/28/2038
121592,11/29/2038
26846,11/30/2038
78645,12/1/2038
49578,12/2/2038
114752,12/3/2038
97661,12/4/2038
17003,12/5/2038
96000,12/6/2038
81671,12/7/2038
16733,12/8/2038
96859,12/9/2038
15522,12/10/2038
15707,12/11/2038
26169,12/12/2038
117399,12/13/2038
121112,12/14/2038
86708,12/15/2038
90862,12/16/2038
56038,12/17/2038
1795,12/18/2038
113760,12/19/2038
68915,12/20/2038
97465,12/21/2038
3824,12/22/2038
11908,12/23/2038
105842,12/24/2038
101058,12/25/2038
52938,12/26/2038
19954,12/27/2038
119198,12/28/2038
35083,12/29/2038
27117,12/30/2038
23412,12/31/2038
35199,1/1/2039
74002,1/2/2039
80664,1/3/2039
105665,1/4/2039
78730,1/5/2039
9493,1/6/2039
31012,1/7/2039
18197,1/8/2039
61346,1/9/2039
42800,1/10/2039
57618,1/11/2039
53282,1/12/2039
115578,1/13/2039
115438,1/14/2039
101251,1/15/2039
13475,1/16/2039
40749,1/17/2039
63502,1/18/2039
11885,1/19/2039
5963,1/20/2039
62154,1/21/2039
102580,1/22/2039
72342,1/23/2039
113141,1/24/2039
124672,1/25/2039
97608,1/26/2039
91139,1/27/2039
98622,1/28/2039
70381,1/29/2039
89223,1/30/2039
56390,1/31/2039
23811,2/1/2039
21655,2/2/2039
79810,2/3/2039
4375,2/4/2039
50592,2/5/2039
67491,2/6/2039
115676,2/7/2039
50111,2/8/2039
14912,2/9/2039
78820,2/10/2039
23287,2/11/2039
45340,2/12/2039
127317,2/13/2039
123434,2/14/2039
113732,2/15/2039
21272,2/16/2039
104974,2/17/2039
73647,2/18/2039
76151,2/19/2039
128791,2/20/2039
104244,2/21/2039
36278,2/22/2039
20350,2/23/2039
29189,2/24/2039
52405,2/25/2039
75624,2/26/2039
93040,2/27/2039
63188,2/28/2039
51495,3/1/2039
50629,3/2/2039
100830,3/3/2039
55271,3/4/2039
23226,3/5/2039
