Location_ID,CityName,Country
13615,Moscow,Russia
15305,Memphis,USA
24935,St. Louis,USA
14684,Oklahoma,USA
12352,Norfolk,England
15148,Norfolk,England
11641,El Paso,USA
17571,Las Vegas,USA
12786,El Paso,USA
20525,Little Rock,USA
25637,Portland,USA
25543,Colorado,USA
26241,Portland,USA
21248,El Paso,USA
21049,Oklahoma,USA
23495,St. Petersburg,USA
17618,Memphis,USA
13211,Washington,USA
21715,Memphis,USA
13609,Las Vegas,USA
11143,Las Vegas,USA
14486,St. Louis,USA
13058,Shreveport,USA
24107,San Diego,USA
27026,Memphis,USA
23858,Moscow,Russia
24954,Little Rock,USA
29034,New York,USA
22282,Washington,USA
28615,San Diego,USA
27955,Washington,USA
19468,Omaha,USA
20057,St. Louis,USA
20761,San Diego,USA
26180,Norfolk,England
11357,Las Vegas,USA
22186,Norfolk,England
28036,Virginia Beach,USA
19358,Washington,USA
12753,Little Rock,USA
22720,Colorado,USA
16738,Boston,USA
18896,Colorado,USA
16838,Washington,USA
13190,Oklahoma,USA
26854,Memphis,USA
22318,Norfolk,England
12541,Omaha,USA
17823,Las Vegas,USA
27526,San Diego,USA
13096,Oklahoma,USA
24037,San Diego,USA
26919,El Paso,USA
23837,Las Vegas,USA
15523,San Diego,USA
28393,Omaha,USA
20096,Memphis,USA
17313,Oklahoma,USA
23439,Moscow,Russia
28299,New York,USA
16599,Memphis,USA
24962,St. Louis,USA
27979,St. Petersburg,USA
18000,Colorado,USA
13398,El Paso,USA
22366,Boston,USA
14612,Washington,USA
18686,Shreveport,USA
17038,Miami,USA
14449,Las Vegas,USA
17853,St. Louis,USA
15288,Washington,USA
13761,Memphis,USA
25098,Las Vegas,USA
23634,Norfolk,England
13511,Little Rock,USA
12101,London,England
22519,New York,USA
14631,Washington,USA
18057,Chicago,USA
22916,El Paso,USA
20580,Memphis,USA
11147,Memphis,USA
11611,Norfolk,England
21302,Washington,USA
15792,Norfolk,England
16607,Memphis,USA
22558,Boston,USA
15914,Miami,USA
18700,Washington,USA
14417,San Diego,USA
19116,Portland,USA
14827,Norfolk,England
28625,Omaha,USA
12025,Omaha,USA
22868,Memphis,USA
19026,Las Vegas,USA
20159,Dayton,USA
27828,Fremont,Slovakia
12150,Memphis,USA
27122,St. Paul,USA
11536,Norfolk,England
13800,Norfolk,England
24359,Shreveport,USA
25717,Norfolk,England
18732,Colorado,USA
27033,San Diego,USA
23884,Norfolk,England
16436,Colorado,USA
25388,New Orleans,USA
16693,St. Louis,USA
27431,El Paso,USA
26088,Colorado,USA
23811,Oklahoma,USA
12992,San Diego,USA
23834,Shreveport,USA
24829,Little Rock,USA
15510,Little Rock,USA
18850,Little Rock,USA
28697,Portland,USA
13437,Colorado,USA
17651,New Orleans,USA
13210,El Paso,USA
12523,St. Petersburg,USA
18902,Memphis,USA
21137,Moscow,Russia
26055,Portland,USA
20696,Las Vegas,USA
23523,Oklahoma,USA
13405,Little Rock,USA
19664,Boston,USA
16039,San Diego,USA
14949,San Diego,USA
15522,Memphis,USA
14182,Memphis,USA
23171,Las Vegas,USA
20263,San Diego,USA
21398,Memphis,USA
29394,Fremont,Slovakia
29087,San Diego,USA
26498,St. Petersburg,USA
11022,St. Petersburg,USA
21622,Memphis,USA
15351,Omaha,USA
20547,Miami,USA
28906,Moscow,Russia
23333,Little Rock,USA
21468,Las Vegas,USA
14797,Moscow,Russia
11662,El Paso,USA
21098,Las Vegas,USA
14317,Boston,USA
12414,St. Petersburg,USA
13774,El Paso,USA
20092,New Orleans,USA
12178,Little Rock,USA
15217,El Paso,USA
27470,St. Petersburg,USA
18066,Riverside,England
19877,Miami,USA
16294,St. Petersburg,USA
22155,London,England
25894,Las Vegas,USA
16428,Washington,USA
25931,Washington,USA
25153,Norfolk,England
15971,Little Rock,USA
14676,Norfolk,England
13249,Moscow,Russia
29014,St. Paul,USA
16087,Little Rock,USA
28583,El Paso,USA
20791,St. Louis,USA
12829,Oklahoma,USA
17217,Memphis,USA
15220,Portland,USA
23588,Moscow,Russia
19357,Fremont,Slovakia
23357,Miami,USA
25130,Moscow,Russia
28332,Little Rock,USA
21416,Riverside,England
17246,Little Rock,USA
25148,Norfolk,England
11269,Boston,USA
19292,Chicago,USA
17373,Omaha,USA
25206,San Diego,USA
11306,Colorado,USA
14078,Portland,USA
20952,Oklahoma,USA
26799,Shreveport,USA
18708,Washington,USA
15412,Washington,USA
16910,Memphis,USA
28657,Las Vegas,USA
11873,Oakland,NewZeland
22174,Chicago,USA
23454,Memphis,USA
20646,Colorado,USA
15931,Omaha,USA
15956,Austin,Australia
19341,Little Rock,USA
24406,Oklahoma,USA
25770,Oakland,NewZeland
28723,Oklahoma,USA
23793,El Paso,USA
13025,Memphis,USA
27919,Washington,USA
12813,New York,USA
23068,Portland,USA
22677,Omaha,USA
18177,Miami,USA
15871,Colorado,USA
17522,Moscow,Russia
26429,Portland,USA
14076,New Orleans,USA
19388,Norfolk,England
13115,New Orleans,USA
25177,El Paso,USA
23591,El Paso,USA
25212,Oklahoma,USA
14174,London,England
20323,Las Vegas,USA
17693,St. Louis,USA
16758,Little Rock,USA
25029,Memphis,USA
23403,El Paso,USA
23358,Oklahoma,USA
28010,Little Rock,USA
15215,New York,USA
14492,Oklahoma,USA
18122,London,England
20821,Norfolk,England
18774,Little Rock,USA
11539,St. Louis,USA
28848,St. Petersburg,USA
13008,St. Petersburg,USA
15501,Boston,USA
21575,New York,USA
12190,Portland,USA
29335,Washington,USA
25350,Oklahoma,USA
11586,Oklahoma,USA
12272,Shreveport,USA
29069,Norfolk,England
11540,Washington,USA
15461,San Diego,USA
16504,Oklahoma,USA
28129,Little Rock,USA
18427,El Paso,USA
24965,Boston,USA
26322,St. Louis,USA
26078,Oakland,NewZeland
17733,Little Rock,USA
26871,New Orleans,USA
27867,Memphis,USA
15800,Boston,USA
14124,Little Rock,USA
12239,Oklahoma,USA
15363,Moscow,Russia
18316,Dayton,USA
27301,Boston,USA
18719,Miami,USA
22357,Memphis,USA
20924,El Paso,USA
26973,St. Louis,USA
11934,Colorado,USA
14962,Washington,USA
17950,Omaha,USA
17143,Memphis,USA
23876,Austin,Australia
22871,St. Paul,USA
12724,Portland,USA
17941,Norfolk,England
18992,Memphis,USA
23354,Shreveport,USA
26615,St. Louis,USA
23937,Las Vegas,USA
28464,Austin,Australia
29205,Washington,USA
13831,Norfolk,England
27434,Oklahoma,USA
26472,Little Rock,USA
16524,Washington,USA
26050,Norfolk,England
28935,Omaha,USA
22083,Shreveport,USA
29060,Washington,USA
16138,New Orleans,USA
12017,Little Rock,USA
21294,El Paso,USA
22047,Norfolk,England
17173,London,England
15783,St. Louis,USA
12091,Portland,USA
23363,New Orleans,USA
21608,San Diego,USA
11267,Moscow,Russia
11701,Miami,USA
16420,Memphis,USA
27208,San Diego,USA
28883,Moscow,Russia
21894,St. Louis,USA
14374,El Paso,USA
13396,Omaha,USA
24504,Moscow,Russia
16773,Moscow,Russia
28370,Boston,USA
21985,Omaha,USA
17184,New Orleans,USA
12715,San Diego,USA
18680,St. Petersburg,USA
23483,St. Louis,USA
13742,Colorado,USA
19826,Washington,USA
14012,Norfolk,England
14445,Omaha,USA
23486,San Diego,USA
21041,New Orleans,USA
13954,St. Paul,USA
23347,Little Rock,USA
24109,Little Rock,USA
19580,Boston,USA
29165,San Diego,USA
25968,New York,USA
11552,Moscow,Russia
22908,Shreveport,USA
23273,Colorado,USA
18586,New Orleans,USA
18318,Colorado,USA
18025,Little Rock,USA
21588,Portland,USA
19132,Chicago,USA
13503,New York,USA
18972,Colorado,USA
14625,Las Vegas,USA
27680,Omaha,USA
20052,Memphis,USA
21576,New York,USA
11785,Las Vegas,USA
14909,San Diego,USA
22979,Boston,USA
25690,Austin,Australia
27254,Shreveport,USA
26584,Oklahoma,USA
14296,Boston,USA
20872,Memphis,USA
24186,Colorado,USA
13454,El Paso,USA
23747,Norfolk,England
19706,Norfolk,England
22522,Dayton,USA
12593,St. Paul,USA
24565,London,England
27454,Portland,USA
22146,Colorado,USA
25409,Memphis,USA
14623,Colorado,USA
27219,St. Louis,USA
13577,San Diego,USA
22221,Moscow,Russia
21987,Washington,USA
21670,New York,USA
25856,Las Vegas,USA
23566,St. Louis,USA
11149,Chicago,USA
20466,San Diego,USA
11831,Boston,USA
16831,Shreveport,USA
13905,St. Louis,USA
16540,Washington,USA
25798,Washington,USA
13183,New York,USA
24671,Miami,USA
22631,Omaha,USA
19522,Las Vegas,USA
24690,St. Louis,USA
15115,Boston,USA
16400,St. Louis,USA
24694,St. Louis,USA
11522,Boston,USA
27258,Moscow,Russia
12817,Omaha,USA
26686,Omaha,USA
27752,Memphis,USA
21355,Little Rock,USA
16492,Miami,USA
23168,Memphis,USA
17794,Washington,USA
26845,Shreveport,USA
18051,San Diego,USA
17508,Las Vegas,USA
25203,Portland,USA
11973,El Paso,USA
17573,Little Rock,USA
23297,Oklahoma,USA
20082,New Orleans,USA
16568,Washington,USA
25768,New Orleans,USA
19861,New Orleans,USA
13116,Las Vegas,USA
12271,Moscow,Russia
29151,Colorado,USA
18453,New York,USA
27693,Omaha,USA
28302,Little Rock,USA
18462,Washington,USA
24845,Memphis,USA
19155,St. Petersburg,USA
20842,Virginia Beach,USA
23114,Memphis,USA
11690,Oklahoma,USA
13912,Washington,USA
12870,Chicago,USA
14240,Omaha,USA
27576,Dayton,USA
19464,Oakland,NewZeland
29136,New Orleans,USA
17654,Portland,USA
11130,Memphis,USA
25557,Washington,USA
17726,New Orleans,USA
13531,St. Louis,USA
28250,Dayton,USA
20572,Oklahoma,USA
18773,St. Louis,USA
28573,Norfolk,England
16951,St. Petersburg,USA
12631,Moscow,Russia
28710,New Orleans,USA
15547,El Paso,USA
17459,Omaha,USA
19458,Miami,USA
15909,St. Petersburg,USA
21228,Moscow,Russia
28166,San Diego,USA
22482,Memphis,USA
11360,Norfolk,England
27231,Fremont,Slovakia
22662,Portland,USA
28682,Washington,USA
19214,San Diego,USA
19372,Norfolk,England
17586,El Paso,USA
15684,Virginia Beach,USA
13294,Washington,USA
23368,St. Petersburg,USA
28431,Las Vegas,USA
15624,Chicago,USA
12583,Little Rock,USA
24078,San Diego,USA
17701,Dayton,USA
21792,St. Louis,USA
29426,Moscow,Russia
29477,Boston,USA
21707,Washington,USA
20488,Omaha,USA
18181,Colorado,USA
23818,Omaha,USA
13208,Austin,Australia
22467,London,England
21475,Colorado,USA
22151,Moscow,Russia
26144,Memphis,USA
26496,Las Vegas,USA
11847,Miami,USA
22766,San Diego,USA
13332,Colorado,USA
22230,Norfolk,England
28424,Little Rock,USA
23972,Oakland,NewZeland
21842,Boston,USA
24521,St. Petersburg,USA
25279,Shreveport,USA
21489,St. Paul,USA
23781,Norfolk,England
17305,Little Rock,USA
23663,El Paso,USA
18666,Memphis,USA
13353,Colorado,USA
28719,New Orleans,USA
25962,Moscow,Russia
19934,San Diego,USA
17076,Little Rock,USA
26646,St. Paul,USA
15391,El Paso,USA
17338,New York,USA
20918,Little Rock,USA
27010,El Paso,USA
19226,Norfolk,England
24440,San Diego,USA
25288,New Orleans,USA
20265,Washington,USA
15242,Memphis,USA
27554,New York,USA
13083,San Diego,USA
22622,El Paso,USA
20953,St. Louis,USA
16494,Norfolk,England
15955,Washington,USA
19995,Norfolk,England
28479,Little Rock,USA
18796,Norfolk,England
12766,St. Petersburg,USA
27942,Norfolk,England
23077,El Paso,USA
16129,St. Louis,USA
23651,St. Louis,USA
13757,New Orleans,USA
16865,Washington,USA
16591,Oakland,NewZeland
22514,Shreveport,USA
14132,Colorado,USA
22731,Las Vegas,USA
12805,Little Rock,USA
14680,St. Louis,USA
29131,San Diego,USA
20117,Little Rock,USA
14383,Washington,USA
22095,New Orleans,USA
23081,Virginia Beach,USA
28724,Colorado,USA
16110,Omaha,USA
25938,Shreveport,USA
14622,Oklahoma,USA
27885,Omaha,USA
25621,Norfolk,England
20477,New Orleans,USA
12145,Washington,USA
18946,Omaha,USA
25449,El Paso,USA
26605,Virginia Beach,USA
28824,Miami,USA
17821,St. Paul,USA
27798,Memphis,USA
17638,St. Louis,USA
21953,El Paso,USA
15273,Memphis,USA
29400,New York,USA
15278,Portland,USA
17316,New York,USA
23676,Boston,USA
23199,New Orleans,USA
28138,Memphis,USA
22443,Boston,USA
19612,San Diego,USA
22077,Omaha,USA
29144,Little Rock,USA
24993,Portland,USA
25405,Moscow,Russia
24194,Fremont,Slovakia
29031,London,England
19300,El Paso,USA
21175,Portland,USA
18020,El Paso,USA
17978,Virginia Beach,USA
29339,Memphis,USA
24351,Norfolk,England
12790,Memphis,USA
21950,Washington,USA
17777,Portland,USA
13883,St. Petersburg,USA
22220,Omaha,USA
13716,Colorado,USA
11593,London,England
19906,Austin,Australia
27988,El Paso,USA
13647,Boston,USA
12596,Portland,USA
27403,Virginia Beach,USA
22609,Washington,USA
19942,St. Petersburg,USA
15773,Norfolk,England
17568,Norfolk,England
29310,Portland,USA
23241,Colorado,USA
22217,Miami,USA
28728,Washington,USA
19432,Boston,USA
24196,Oakland,NewZeland
26068,Memphis,USA
22571,Washington,USA
13951,Oakland,NewZeland
13918,Oklahoma,USA
24797,Omaha,USA
20673,Little Rock,USA
20121,Portland,USA
16133,Memphis,USA
15156,Portland,USA
27959,Memphis,USA
19398,Little Rock,USA
14614,Las Vegas,USA
17484,Buffalo,USA
20319,Portland,USA
19658,Fremont,Slovakia
12234,El Paso,USA
28430,Little Rock,USA
24813,Omaha,USA
25526,El Paso,USA
19153,Oklahoma,USA
25855,Moscow,Russia
17455,San Diego,USA
25223,Moscow,Russia
27321,Las Vegas,USA
13229,Norfolk,England
16781,St. Louis,USA
25381,Boston,USA
23771,Las Vegas,USA
11005,Fremont,Slovakia
24094,San Diego,USA
23078,Washington,USA
24674,San Diego,USA
26205,New York,USA
24901,El Paso,USA
24005,Memphis,USA
15953,St. Petersburg,USA
23001,Las Vegas,USA
11958,Oklahoma,USA
13749,El Paso,USA
22857,Oklahoma,USA
25822,El Paso,USA
19066,Memphis,USA
19677,Portland,USA
23128,St. Petersburg,USA
22525,New Orleans,USA
18406,St. Louis,USA
23512,St. Petersburg,USA
22460,St. Petersburg,USA
17094,Norfolk,England
26993,Oklahoma,USA
16962,Washington,USA
17665,New Orleans,USA
21084,Riverside,England
14969,San Diego,USA
20693,Norfolk,England
25286,St. Louis,USA
17678,Oklahoma,USA
20992,Washington,USA
23973,Omaha,USA
12551,Austin,Australia
17885,Las Vegas,USA
13993,Buffalo,USA
12203,Washington,USA
15058,Shreveport,USA
21404,Chicago,USA
23376,Norfolk,England
17945,San Diego,USA
15509,Las Vegas,USA
22052,New Orleans,USA
11892,St. Louis,USA
22718,Norfolk,England
17378,San Diego,USA
28316,Memphis,USA
21655,Oklahoma,USA
23144,Colorado,USA
25609,Colorado,USA
18498,Chicago,USA
16990,Miami,USA
25425,Washington,USA
17448,Memphis,USA
17795,New Orleans,USA
27229,Miami,USA
22144,Norfolk,England
13247,Norfolk,England
24170,Oklahoma,USA
28058,Boston,USA
14726,Fremont,Slovakia
28333,Fremont,Slovakia
25433,Las Vegas,USA
20870,Portland,USA
28011,Memphis,USA
24506,St. Petersburg,USA
17562,Norfolk,England
15062,Omaha,USA
14386,Las Vegas,USA
23701,El Paso,USA
27092,Chicago,USA
13816,Portland,USA
28508,San Diego,USA
25896,Little Rock,USA
22402,Colorado,USA
27690,New York,USA
21930,Shreveport,USA
11457,Memphis,USA
27677,El Paso,USA
23295,Colorado,USA
25080,Oklahoma,USA
19521,St. Louis,USA
13507,Boston,USA
26152,St. Paul,USA
24726,St. Louis,USA
15998,San Diego,USA
22304,Fremont,Slovakia
24391,El Paso,USA
22528,Little Rock,USA
14590,Fremont,Slovakia
22039,Oklahoma,USA
17486,Portland,USA
16462,Norfolk,England
18159,Colorado,USA
28892,Norfolk,England
15720,Riverside,England
17470,Fremont,Slovakia
15056,New York,USA
16357,Omaha,USA
25291,San Diego,USA
19928,St. Louis,USA
15007,Las Vegas,USA
29265,Las Vegas,USA
27544,Omaha,USA
11202,Boston,USA
26690,Omaha,USA
19952,Washington,USA
11920,New York,USA
13523,Oklahoma,USA
23252,Portland,USA
15231,Las Vegas,USA
13231,Little Rock,USA
15717,El Paso,USA
22668,El Paso,USA
13478,San Diego,USA
17067,New Orleans,USA
11792,Boston,USA
23562,London,England
23414,Colorado,USA
21877,St. Louis,USA
24512,San Diego,USA
20757,El Paso,USA
23627,Austin,Australia
21395,Las Vegas,USA
18906,Oklahoma,USA
14896,Omaha,USA
27613,St. Louis,USA
11482,Omaha,USA
23882,New York,USA
11568,Boston,USA
23392,San Diego,USA
16971,Washington,USA
25893,Miami,USA
19742,Boston,USA
14953,Washington,USA
18027,Portland,USA
22281,Moscow,Russia
25418,Little Rock,USA
28158,Colorado,USA
17596,Washington,USA
18132,New Orleans,USA
23290,Memphis,USA
17174,Oklahoma,USA
15084,Moscow,Russia
28216,Washington,USA
15128,St. Louis,USA
22878,Moscow,Russia
16006,Omaha,USA
24559,Moscow,Russia
16298,Portland,USA
25186,Boston,USA
20524,Memphis,USA
22516,Colorado,USA
13794,London,England
11639,Dayton,USA
24047,Washington,USA
24898,New York,USA
17289,Dayton,USA
29091,New Orleans,USA
26258,Little Rock,USA
28206,New York,USA
21124,New York,USA
24412,Shreveport,USA
18477,Washington,USA
24727,Miami,USA
20141,St. Petersburg,USA
22912,Colorado,USA
20346,St. Petersburg,USA
16556,Memphis,USA
28683,Washington,USA
12791,Washington,USA
27192,Omaha,USA
26329,Colorado,USA
22714,Little Rock,USA
26434,San Diego,USA
27120,Oklahoma,USA
24365,New Orleans,USA
14403,Norfolk,England
29056,St. Petersburg,USA
21827,Little Rock,USA
19208,St. Petersburg,USA
26459,Washington,USA
12492,San Diego,USA
25549,Memphis,USA
22332,Shreveport,USA
24781,Miami,USA
28777,San Diego,USA
15340,Virginia Beach,USA
13528,Boston,USA
24687,Buffalo,USA
14169,New York,USA
26071,Moscow,Russia
15579,Oklahoma,USA
16155,El Paso,USA
24741,Little Rock,USA
22343,Portland,USA
24470,Memphis,USA
13139,Colorado,USA
17615,San Diego,USA
22394,Boston,USA
14842,New York,USA
12331,New York,USA
22625,Washington,USA
12982,Norfolk,England
29405,St. Petersburg,USA
27827,Omaha,USA
14140,Oklahoma,USA
14387,Washington,USA
27930,El Paso,USA
23930,Norfolk,England
16906,Boston,USA
11767,Boston,USA
11528,St. Louis,USA
28641,Norfolk,England
19611,Oklahoma,USA
29231,Portland,USA
18183,El Paso,USA
11914,St. Paul,USA
12893,Memphis,USA
15134,Shreveport,USA
21710,Fremont,Slovakia
22545,Boston,USA
20526,El Paso,USA
11573,Memphis,USA
18817,Little Rock,USA
20097,Oklahoma,USA
20019,Oklahoma,USA
13941,Little Rock,USA
25875,Memphis,USA
23022,Chicago,USA
22512,Boston,USA
27569,El Paso,USA
22408,St. Petersburg,USA
19448,El Paso,USA
22584,Norfolk,England
25444,Las Vegas,USA
23080,Buffalo,USA
21451,Little Rock,USA
25972,Colorado,USA
20606,Portland,USA
14188,Omaha,USA
21101,Moscow,Russia
26873,Portland,USA
28567,Washington,USA
18209,Boston,USA
22290,Norfolk,England
29059,El Paso,USA
21658,Omaha,USA
18010,Moscow,Russia
21371,Boston,USA
12886,Oklahoma,USA
23559,El Paso,USA
22802,St. Louis,USA
18131,St. Petersburg,USA
20013,Boston,USA
27198,Norfolk,England
27339,St. Petersburg,USA
17946,Memphis,USA
20741,Washington,USA
16238,Memphis,USA
29212,St. Petersburg,USA
23336,Little Rock,USA
21948,Washington,USA
11165,Omaha,USA
22879,New York,USA
24333,St. Louis,USA
23576,Miami,USA
17113,Washington,USA
25793,Shreveport,USA
23623,Miami,USA
26695,Portland,USA
28990,New York,USA
18693,Boston,USA
12192,St. Louis,USA
26629,Las Vegas,USA
14518,Norfolk,England
12931,San Diego,USA
18819,Memphis,USA
15854,Oklahoma,USA
15651,Oakland,NewZeland
21062,Norfolk,England
14598,Norfolk,England
12009,Portland,USA
17000,Boston,USA
17620,Norfolk,England
11894,St. Louis,USA
13387,Las Vegas,USA
12315,Buffalo,USA
12546,St. Petersburg,USA
25431,Buffalo,USA
15304,Memphis,USA
11777,St. Paul,USA
22749,El Paso,USA
18989,St. Louis,USA
26678,Memphis,USA
17243,San Diego,USA
15201,Colorado,USA
14340,Moscow,Russia
21906,Omaha,USA
11581,Washington,USA
27567,Moscow,Russia
11249,Memphis,USA
11660,Omaha,USA
16073,San Diego,USA
22448,Portland,USA
27641,San Diego,USA
25594,St. Petersburg,USA
19165,Shreveport,USA
17477,Oakland,NewZeland
18227,Memphis,USA
11547,St. Petersburg,USA
27447,Oklahoma,USA
17569,Colorado,USA
18568,Omaha,USA
18787,San Diego,USA
27603,Little Rock,USA
27715,Moscow,Russia
23670,Oklahoma,USA
27418,Miami,USA
25776,Boston,USA
18511,Moscow,Russia
12259,New York,USA
28739,Colorado,USA
28191,Shreveport,USA
26026,San Diego,USA
18953,Miami,USA
26914,San Diego,USA
14930,El Paso,USA
11314,Omaha,USA
21367,Oakland,NewZeland
13866,Chicago,USA
15912,El Paso,USA
16157,Miami,USA
23230,Colorado,USA
11516,St. Louis,USA
23943,St. Louis,USA
26711,Washington,USA
23370,Shreveport,USA
28025,Portland,USA
21943,New Orleans,USA
22807,St. Petersburg,USA
22699,Las Vegas,USA
15280,Memphis,USA
15997,Oklahoma,USA
27137,Little Rock,USA
22128,Boston,USA
26680,Colorado,USA
25908,San Diego,USA
26822,New Orleans,USA
12668,Las Vegas,USA
14106,St. Louis,USA
26379,Miami,USA
11288,San Diego,USA
23687,San Diego,USA
12191,Oklahoma,USA
22620,St. Petersburg,USA
14352,Oklahoma,USA
24328,Omaha,USA
20352,Shreveport,USA
22676,St. Paul,USA
20470,Shreveport,USA
13218,Boston,USA
24821,Portland,USA
19021,Shreveport,USA
13982,Washington,USA
27967,Boston,USA
28780,Portland,USA
16578,Memphis,USA
22762,London,England
16735,St. Louis,USA
14995,Washington,USA
13909,Moscow,Russia
18142,Miami,USA
14705,El Paso,USA
23042,Miami,USA
18053,Portland,USA
13356,Portland,USA
29139,New York,USA
20697,San Diego,USA
25079,Omaha,USA
20054,Norfolk,England
19616,Las Vegas,USA
22350,Moscow,Russia
28478,Colorado,USA
14424,Moscow,Russia
18058,Washington,USA
12371,Boston,USA
29284,Washington,USA
25411,Miami,USA
23021,St. Petersburg,USA
18544,Portland,USA
27743,Riverside,England
25844,Shreveport,USA
14801,Miami,USA
27266,New Orleans,USA
26775,El Paso,USA
25762,Memphis,USA
22799,Memphis,USA
18539,Colorado,USA
14826,Las Vegas,USA
22541,Portland,USA
26639,Colorado,USA
28709,Shreveport,USA
14833,Little Rock,USA
23569,St. Petersburg,USA
12459,Las Vegas,USA
11018,Shreveport,USA
16501,Boston,USA
13810,Oakland,NewZeland
13299,New York,USA
27518,St. Paul,USA
13538,St. Petersburg,USA
21589,Boston,USA
13381,Las Vegas,USA
24031,Moscow,Russia
18224,Omaha,USA
26630,Chicago,USA
19533,St. Louis,USA
16869,Colorado,USA
12474,Shreveport,USA
29038,Memphis,USA
23365,New Orleans,USA
23819,El Paso,USA
17091,Omaha,USA
17998,Oklahoma,USA
20545,El Paso,USA
28659,Moscow,Russia
22479,Shreveport,USA
12718,Moscow,Russia
16372,New Orleans,USA
24969,San Diego,USA
24050,St. Petersburg,USA
21363,Colorado,USA
12929,Oakland,NewZeland
12917,Colorado,USA
19856,Virginia Beach,USA
13555,Las Vegas,USA
19396,Omaha,USA
29269,Portland,USA
29100,Portland,USA
16471,Washington,USA
13463,Chicago,USA
11053,Omaha,USA
13798,Chicago,USA
27294,San Diego,USA
26102,Memphis,USA
18870,Colorado,USA
12899,Omaha,USA
23388,Little Rock,USA
12126,Norfolk,England
21335,Omaha,USA
12816,St. Petersburg,USA
11215,New Orleans,USA
25374,Colorado,USA
12293,Portland,USA
27035,Washington,USA
17189,Omaha,USA
25825,Portland,USA
26265,St. Petersburg,USA
23158,Colorado,USA
20927,Omaha,USA
25657,Buffalo,USA
20095,Austin,Australia
12030,Omaha,USA
26040,Washington,USA
15233,Omaha,USA
25180,Little Rock,USA
28518,Oklahoma,USA
18834,St. Louis,USA
14141,Oklahoma,USA
22637,Colorado,USA
25584,San Diego,USA
14245,Moscow,Russia
28502,St. Petersburg,USA
11960,London,England
26765,Memphis,USA
27216,Norfolk,England
17044,Omaha,USA
13781,Boston,USA
15865,Moscow,Russia
27783,Portland,USA
17377,St. Louis,USA
15693,San Diego,USA
27379,El Paso,USA
12460,Colorado,USA
28908,Memphis,USA
20465,Memphis,USA
12530,Fremont,Slovakia
11796,Washington,USA
18597,St. Louis,USA
16369,San Diego,USA
26391,Memphis,USA
24450,Moscow,Russia
22288,Little Rock,USA
23715,Boston,USA
16241,Washington,USA
11432,Memphis,USA
26432,Dayton,USA
29469,Miami,USA
21745,Boston,USA
28556,Las Vegas,USA
14733,Las Vegas,USA
25986,London,England
13023,San Diego,USA
22823,Fremont,Slovakia
15620,Boston,USA
22549,Washington,USA
12815,Riverside,England
28236,Moscow,Russia
21908,San Diego,USA
16528,San Diego,USA
20182,Shreveport,USA
12839,Omaha,USA
15077,Washington,USA
18674,St. Petersburg,USA
17451,St. Paul,USA
28788,Little Rock,USA
15453,Portland,USA
18554,Las Vegas,USA
16366,Washington,USA
18835,El Paso,USA
27976,Little Rock,USA
23501,Boston,USA
11237,Fremont,Slovakia
12208,New York,USA
12344,Norfolk,England
23104,Washington,USA
25547,Omaha,USA
12231,El Paso,USA
24429,Portland,USA
27001,Memphis,USA
15254,Norfolk,England
15526,Norfolk,England
18577,Shreveport,USA
24133,San Diego,USA
13910,Virginia Beach,USA
25730,Colorado,USA
26377,Shreveport,USA
19056,El Paso,USA
23397,Austin,Australia
25654,London,England
15992,Washington,USA
13327,Colorado,USA
24986,Norfolk,England
23820,New Orleans,USA
23765,St. Petersburg,USA
29221,Portland,USA
13620,Norfolk,England
12597,Oklahoma,USA
16710,Oklahoma,USA
28743,New York,USA
28135,Omaha,USA
27506,El Paso,USA
25204,San Diego,USA
26076,St. Louis,USA
12920,Boston,USA
14524,St. Louis,USA
15769,St. Paul,USA
12144,Miami,USA
26535,Oklahoma,USA
19593,St. Louis,USA
14636,New York,USA
25545,Portland,USA
11335,Portland,USA
17015,St. Petersburg,USA
26272,Little Rock,USA
20611,New Orleans,USA
16414,Omaha,USA
28748,Norfolk,England
21563,Portland,USA
22804,Boston,USA
29049,Omaha,USA
14172,Oklahoma,USA
29386,New York,USA
26855,Omaha,USA
28326,Memphis,USA
24852,New York,USA
21427,Memphis,USA
18336,St. Louis,USA
13943,El Paso,USA
16736,New Orleans,USA
21230,Portland,USA
19981,New Orleans,USA
18274,Moscow,Russia
15422,San Diego,USA
11567,Las Vegas,USA
16807,El Paso,USA
23678,St. Petersburg,USA
23739,St. Petersburg,USA
28974,Omaha,USA
15826,New Orleans,USA
27588,Boston,USA
28805,Washington,USA
22898,Oklahoma,USA
26564,Oklahoma,USA
11366,Shreveport,USA
25067,St. Louis,USA
24449,St. Petersburg,USA
27250,Portland,USA
14572,St. Louis,USA
23758,Memphis,USA
18089,Boston,USA
18670,Dayton,USA
27222,New York,USA
27377,Memphis,USA
15478,Oklahoma,USA
26517,St. Petersburg,USA
27618,St. Louis,USA
25655,Boston,USA
25099,Omaha,USA
25764,New Orleans,USA
20966,Omaha,USA
20048,Oklahoma,USA
17691,St. Petersburg,USA
24824,Virginia Beach,USA
17933,Oklahoma,USA
18840,Omaha,USA
24670,Omaha,USA
11555,New York,USA
12220,New York,USA
13289,Memphis,USA
28052,Riverside,England
24706,Moscow,Russia
26159,El Paso,USA
13036,Washington,USA
19841,Dayton,USA
13602,Memphis,USA
