Accident_ID,Vehicle_ID,Time,Date
26272,43898,9:09,22/03/2005
20611,102046,14:00,2/4/2005
16414,3957,8:09,15/04/2005
28748,118310,19:58,19/04/2005
21563,29899,9:31,19/04/2005
22804,15889,12:17,22/03/2005
29049,79923,0:01,23/04/2005
14172,108998,13:15,25/04/2005
29386,54266,11:52,26/04/2005
26855,18374,11:31,26/04/2005
28326,21544,16:07,26/04/2005
24852,94420,9:06,27/04/2005
21427,108130,18:15,28/04/2005
18336,37087,16:45,24/04/2005
13943,46309,19:25,27/03/2005
16736,57577,23:55,21/04/2005
21230,64220,19:10,23/04/2005
19981,60801,17:45,26/04/2005
18274,62802,16:47,27/04/2005
15422,36739,18:12,30/04/2005
11567,90834,19:32,30/04/2005
16807,76805,22:49,30/04/2005
23678,36887,13:01,2/5/2005
23739,21093,19:31,8/5/2005
28974,119330,10:00,25/04/2005
15826,1052,17:53,25/04/2005
27588,128364,8:40,27/04/2005
28805,123540,13:05,27/04/2005
22898,85306,17:27,5/5/2005
26564,40917,17:30,6/4/2005
11366,51875,15:00,22/04/2005
25067,87312,19:20,3/5/2005
24449,129279,15:15,3/5/2005
27250,95607,21:17,3/5/2005
14572,62244,8:13,6/5/2005
23758,104616,17:00,9/5/2005
18089,26934,23:55,4/5/2005
18670,107979,17:50,12/5/2005
27222,19859,17:20,1/4/2005
27377,87378,7:15,3/5/2005
15478,8589,14:25,28/04/2005
26517,98917,19:05,20/04/2005
27618,56768,12:10,20/04/2005
25655,2401,8:20,19/04/2005
25099,128719,14:50,6/5/2005
25764,116099,14:00,15/05/2005
20966,102032,15:15,7/4/2005
20048,6576,16:54,3/5/2005
17691,50293,20:30,10/5/2005
24824,10701,15:50,18/04/2005
17933,47440,15:46,23/04/2005
18840,113766,17:45,4/5/2005
24670,14684,10:42,10/5/2005
11555,78094,23:15,13/05/2005
12220,64641,12:00,2/6/2005
13289,4128,18:00,27/05/2005
28052,94240,9:32,11/5/2005
24706,86764,16:40,10/5/2005
26159,72622,13:00,21/05/2005
13036,45810,23:00,21/05/2005
19841,9824,23:40,14/05/2005
13602,33973,9:03,15/05/2005
24599,44797,21:48,15/05/2005
22733,87218,16:35,16/05/2005
11714,110865,5:30,8/5/2005
22745,108587,0:15,23/05/2005
29355,6928,11:20,12/5/2005
27625,111078,21:47,11/5/2005
27338,18058,20:12,11/5/2005
13136,31730,18:41,16/05/2005
11929,47427,18:45,5/5/2005
17032,29639,6:47,17/05/2005
22241,105961,17:39,17/05/2005
17211,100177,9:00,20/05/2005
25528,107539,16:00,20/05/2005
19107,58345,16:21,20/05/2005
17506,33361,17:50,20/05/2005
18114,71200,9:10,18/05/2005
15312,40983,17:30,23/05/2005
27494,14563,13:59,24/05/2005
18359,8607,16:00,24/05/2005
26333,7860,16:49,24/05/2005
27800,84756,20:55,24/05/2005
18234,120931,16:30,24/05/2005
15810,48340,9:00,27/05/2005
15057,27138,11:08,27/05/2005
26464,62992,8:09,28/05/2005
19926,94239,9:00,19/04/2005
27474,121872,13:15,29/05/2005
19714,15678,16:01,29/05/2005
17391,57228,9:38,3/6/2005
25348,38778,15:23,12/5/2005
14984,71060,11:09,9/5/2005
26532,50382,17:58,23/05/2005
22012,69313,14:49,21/05/2005
21192,67434,21:15,19/05/2005
18393,109042,16:50,10/5/2005
12139,109375,14:29,7/5/2005
19089,94099,1:05,13/05/2005
15447,1899,8:35,2/6/2005
11898,28369,15:40,18/04/2005
18439,51897,19:02,6/5/2005
15722,40354,12:00,13/05/2005
24192,19250,14:35,3/6/2005
11623,68807,20:56,6/6/2005
12970,13009,20:38,6/6/2005
25496,80162,17:04,1/6/2005
26714,121548,8:02,7/6/2005
25142,94191,17:45,7/6/2005
21619,18579,8:29,7/6/2005
15948,77453,16:25,12/6/2005
19363,45822,17:00,7/6/2005
20720,1197,22:45,9/6/2005
20028,106299,16:26,29/05/2005
17245,97612,23:15,31/05/2005
16795,1649,7:45,27/05/2005
24498,3430,17:45,7/6/2005
22612,49752,11:40,15/04/2005
26881,29305,15:30,14/06/2005
11082,80583,19:22,20/05/2005
15825,94754,19:35,6/5/2005
20345,58116,14:45,13/06/2005
23814,50378,12:40,21/05/2005
22037,108762,13:45,7/6/2005
27116,120835,8:00,14/06/2005
27996,84435,8:35,10/6/2005
24082,44088,21:34,4/6/2005
12049,40867,17:50,17/06/2005
11133,91286,16:25,18/06/2005
24933,113149,12:00,1/6/2005
27259,60524,19:45,23/06/2005
21325,127914,20:00,22/06/2005
19031,46764,11:00,26/05/2005
24662,75977,13:11,5/6/2005
23767,85795,20:17,23/02/2005
20170,57049,9:45,3/7/2005
25057,39871,14:45,18/06/2005
19701,5666,10:35,26/05/2005
21549,95384,1:00,18/06/2005
13449,93077,1:15,30/04/2005
13321,127765,13:35,8/6/2005
26774,60256,19:05,2/6/2005
16270,53311,0:15,18/06/2005
28367,30556,14:30,20/06/2005
12112,64996,16:40,22/06/2005
27461,47799,16:22,11/6/2005
20102,28085,10:57,4/6/2005
27977,7915,21:32,15/05/2005
11337,18532,22:50,3/6/2005
19023,87211,17:15,3/7/2005
11519,40277,21:00,9/6/2005
12783,98386,7:40,16/06/2005
24557,74857,9:00,9/6/2005
13205,66016,12:50,13/06/2005
16888,37741,16:15,9/6/2005
22987,14974,10:20,13/06/2005
21727,23837,19:10,5/7/2005
22386,34428,7:45,29/06/2005
28009,118860,10:20,3/7/2005
23713,70587,18:48,4/7/2005
23116,79644,13:40,12/6/2005
29070,126457,7:15,24/06/2005
18313,26558,17:55,5/7/2005
19710,79797,15:25,6/7/2005
12482,121380,1:00,5/7/2005
19169,1248,15:40,28/06/2005
17423,34685,11:26,14/06/2005
17722,115389,20:02,11/7/2005
22728,13864,20:35,26/06/2005
29187,43690,19:40,4/7/2005
14902,7931,13:10,25/06/2005
21817,129496,13:37,21/06/2005
25991,60142,14:40,7/6/2005
20622,77927,7:58,13/06/2005
11194,64933,21:50,26/06/2005
28538,105235,11:05,12/6/2005
11199,116113,7:10,14/06/2005
16705,94222,17:05,4/6/2005
28749,2782,21:30,13/06/2005
14792,65988,8:21,11/6/2005
19185,78410,0:28,30/06/2005
18918,89994,9:35,28/06/2005
14054,94533,17:12,23/06/2005
20118,91297,15:37,11/6/2005
28504,101895,19:28,1/6/2005
17212,83452,19:55,28/06/2005
23693,73651,16:30,11/7/2005
23931,69661,15:15,20/06/2005
11670,51866,16:00,15/06/2005
11257,110398,14:20,3/6/2005
24581,94809,9:09,26/05/2005
23519,63154,7:35,16/06/2005
18746,77002,19:13,26/06/2005
26480,127426,16:07,30/06/2005
26277,127973,8:26,7/7/2005
23560,47723,22:46,4/7/2005
13422,109480,15:15,14/07/2005
16050,110145,10:42,14/07/2005
27540,94613,8:40,14/07/2005
15861,104877,17:05,9/7/2005
13952,82157,11:45,14/07/2005
25889,7950,9:25,22/07/2005
13137,113269,11:06,17/07/2005
28706,44337,15:32,25/07/2005
12854,24677,9:05,21/07/2005
20020,88525,8:30,15/07/2005
25674,80068,14:37,21/07/2005
12111,21463,19:53,23/07/2005
16139,19611,2:05,30/07/2005
18391,8396,18:59,21/07/2005
23774,57806,20:39,10/7/2005
18681,89633,18:10,18/07/2005
17024,117158,15:50,20/07/2005
28488,51179,17:12,29/07/2005
11545,121592,9:35,14/07/2005
11409,26846,17:46,20/07/2005
27161,78645,15:31,9/7/2005
26178,49578,18:18,31/07/2005
23096,114752,12:25,31/07/2005
20506,97661,17:12,25/07/2005
19376,17003,10:35,21/07/2005
20326,96000,11:05,18/07/2005
28026,81671,11:40,22/07/2005
17325,16733,11:51,21/07/2005
15263,96859,19:42,26/07/2005
18225,15522,21:34,25/07/2005
14922,15707,10:14,21/07/2005
20134,26169,18:12,20/07/2005
16049,117399,13:45,29/07/2005
19863,121112,15:00,10/8/2005
25749,86708,16:55,8/8/2005
27326,90862,16:43,29/07/2005
26666,56038,8:15,5/8/2005
17980,1795,22:23,6/8/2005
25395,113760,6:30,25/07/2005
15342,68915,19:20,13/07/2005
14916,97465,11:00,24/07/2005
12968,3824,10:40,23/07/2005
20344,11908,7:20,13/07/2005
24654,105842,16:30,29/07/2005
27428,101058,11:50,25/07/2005
16391,52938,8:30,25/07/2005
21702,19954,14:05,15/05/2005
19392,119198,15:00,12/8/2005
25915,35083,12:00,23/07/2005
18604,27117,19:25,29/07/2005
22837,23412,19:25,31/07/2005
25045,35199,10:30,26/07/2005
14095,74002,12:00,17/07/2005
21527,80664,13:40,31/07/2005
23568,105665,16:15,16/08/2005
16002,78730,11:32,17/08/2005
21624,9493,19:20,11/8/2005
11440,31012,14:11,15/08/2005
29375,18197,19:55,11/8/2005
21524,61346,12:16,11/8/2005
15726,42800,6:43,27/07/2005
12473,57618,4:39,15/08/2005
21911,53282,14:47,10/8/2005
14545,115578,14:29,18/08/2005
25700,115438,22:35,11/8/2005
21630,101251,20:03,20/08/2005
25643,13475,22:00,15/08/2005
16961,40749,13:00,19/08/2005
23509,63502,8:11,19/08/2005
29074,11885,21:00,21/08/2005
16423,5963,13:35,12/8/2005
11872,62154,9:00,11/8/2005
26225,102580,9:30,21/05/2005
16963,72342,8:31,20/08/2005
18849,113141,17:20,26/08/2005
19290,124672,13:10,9/8/2005
20849,97608,13:50,29/08/2005
19439,91139,17:50,28/08/2005
19391,98622,16:36,22/08/2005
18460,70381,17:55,22/08/2005
15614,89223,23:10,26/08/2005
27866,56390,13:30,20/08/2005
19872,23811,2:43,31/07/2005
28386,21655,5:06,4/8/2005
18429,79810,19:00,4/8/2005
26926,4375,17:58,5/8/2005
24992,50592,23:25,23/08/2005
23980,67491,5:30,23/08/2005
25544,115676,10:31,22/08/2005
15123,50111,15:44,18/08/2005
27276,14912,15:41,20/08/2005
19494,78820,20:55,2/9/2005
24806,23287,19:00,5/9/2005
27407,45340,23:12,22/08/2005
26357,127317,21:38,13/08/2005
22363,123434,17:35,3/9/2005
26539,113732,19:32,31/08/2005
17870,21272,1:30,11/9/2005
28337,104974,19:11,27/08/2005
15239,73647,12:06,3/9/2005
19615,76151,20:32,7/8/2005
15670,128791,20:15,10/8/2005
26594,104244,8:48,2/8/2005
28390,36278,9:55,6/8/2005
12888,20350,9:57,6/8/2005
27657,29189,7:20,2/8/2005
22488,52405,10:30,3/9/2005
23698,75624,13:06,9/8/2005
14946,93040,16:25,8/8/2005
18572,63188,14:22,29/07/2005
17951,51495,17:30,12/9/2005
26515,50629,8:55,5/8/2005
20991,100830,23:40,3/9/2005
12517,55271,16:10,25/07/2005
15259,23226,11:40,12/9/2005
25275,117104,11:14,8/9/2005
17039,22397,18:00,29/08/2005
16550,31353,7:58,30/08/2005
18757,32287,9:08,3/9/2005
19733,119724,10:00,11/9/2005
26235,103393,14:04,16/08/2005
26261,91552,12:05,5/9/2005
17810,117369,16:55,10/9/2005
20188,34345,13:00,10/9/2005
18684,113143,12:30,9/9/2005
14911,23501,8:00,6/9/2005
22651,2899,7:35,6/9/2005
13807,8980,14:30,4/9/2005
28808,105010,9:40,23/09/2005
28942,2122,22:29,3/9/2005
22772,90617,17:55,26/09/2005
11559,29570,12:15,6/9/2005
13680,123914,15:27,15/09/2005
28852,35591,8:53,9/9/2005
27048,100507,15:30,12/9/2005
16489,120891,11:40,10/9/2005
13797,48371,12:45,29/08/2005
28978,85876,12:55,11/9/2005
11991,127480,11:43,7/9/2005
22391,122047,14:00,23/09/2005
19009,55398,13:25,12/9/2005
19643,12617,15:51,19/09/2005
17607,45092,13:15,20/09/2005
28081,10996,7:15,21/09/2005
24458,49033,6:45,10/9/2005
23406,93149,10:06,16/09/2005
20532,63316,19:11,7/9/2005
16053,82175,15:40,15/09/2005
12462,38920,16:26,13/09/2005
12093,74644,17:15,14/09/2005
26986,46978,13:30,20/08/2005
15941,112230,1:05,2/10/2005
24292,49054,16:30,23/03/2005
24485,13947,9:10,14/09/2005
29227,81210,17:45,12/7/2005
13120,68218,9:30,21/09/2005
12288,99226,18:09,16/09/2005
21428,31818,8:22,16/09/2005
16668,49255,21:30,5/9/2005
27279,26057,11:30,1/9/2005
24558,30638,15:10,17/09/2005
16349,12825,10:30,28/06/2005
24110,59692,18:40,8/10/2005
14605,23255,8:45,10/10/2005
21708,34620,19:50,7/10/2005
11074,68512,12:01,8/10/2005
20181,8588,18:35,10/9/2005
15446,68334,20:45,7/10/2005
19999,6134,16:35,24/09/2005
19017,38012,18:40,14/10/2005
28874,92881,11:45,3/10/2005
22496,52917,13:38,10/10/2005
25705,107561,1:50,15/10/2005
12540,46721,20:40,26/09/2005
25670,121020,13:13,27/09/2005
12096,93143,21:19,14/10/2005
13607,80622,19:20,26/09/2005
19537,24633,8:00,14/09/2005
29114,39648,15:15,24/09/2005
24263,49813,18:36,20/09/2005
27561,119842,18:00,15/09/2005
15619,91891,23:32,28/09/2005
13110,18809,11:35,16/10/2005
22252,38827,18:35,25/09/2005
21232,72006,8:30,17/10/2005
25103,24973,15:00,1/10/2005
15654,99173,10:20,17/09/2005
18784,51580,15:45,4/10/2005
15759,95493,15:39,18/10/2005
19109,49958,19:15,2/10/2005
21620,9636,10:20,8/9/2005
17589,94828,19:30,26/09/2005
28635,127737,6:19,7/10/2005
27759,100519,15:20,4/10/2005
28911,25024,17:00,12/10/2005
27745,87435,7:44,13/09/2005
26830,91980,8:40,7/10/2005
26346,43653,12:36,27/09/2005
24119,24861,19:00,15/10/2005
22548,97492,16:50,25/09/2005
14410,19748,17:05,22/09/2005
28254,76244,23:06,28/09/2005
22232,128599,23:00,5/10/2005
29362,12597,8:25,28/09/2005
26324,20798,8:00,2/10/2005
14427,39335,16:31,23/09/2005
19198,82993,15:19,3/10/2005
29264,111990,19:42,21/09/2005
28284,100873,9:59,15/09/2005
18332,105138,21:12,21/10/2005
28124,72052,9:56,10/10/2005
23417,52847,9:39,19/10/2005
29155,94788,14:25,17/10/2005
26308,97299,8:15,13/10/2005
15944,45520,13:20,20/10/2005
18127,66856,14:00,22/10/2005
28463,94334,12:34,14/09/2005
11260,12567,13:48,22/10/2005
18653,122650,17:45,5/10/2005
13976,57837,17:54,21/10/2005
25759,88464,13:45,11/10/2005
14602,82747,11:00,12/8/2005
23675,97155,7:40,3/10/2005
25766,64209,12:32,1/11/2005
13911,121429,23:05,14/10/2005
21073,124829,12:00,1/9/2005
16398,67031,15:30,29/09/2005
16499,102500,16:30,1/8/2005
23123,85603,18:18,7/10/2005
19554,56072,16:00,18/10/2005
15075,126000,6:48,6/11/2005
20795,52221,23:45,18/10/2005
18096,26050,17:13,1/11/2005
14004,48208,17:10,26/10/2005
12263,79402,18:26,7/10/2005
19833,68174,14:50,16/10/2005
19808,47174,20:38,27/10/2005
21044,120471,1:00,3/10/2005
28955,89562,15:10,31/10/2005
18402,19975,16:55,25/10/2005
20340,95994,17:00,29/10/2005
24619,70856,13:41,20/10/2005
12559,106983,13:40,5/11/2005
21370,107750,7:40,1/11/2005
28768,9194,9:30,8/11/2005
26095,95897,20:05,27/09/2005
21856,76894,20:00,24/10/2005
23513,110578,16:05,9/11/2005
27068,89449,15:39,11/10/2005
24850,49571,13:40,29/09/2005
19111,113715,0:40,5/11/2005
29368,24730,14:24,13/11/2005
18671,28650,14:10,2/10/2005
14299,10223,20:33,16/09/2005
15945,30639,23:32,13/11/2005
27882,52748,0:30,5/11/2005
22395,29143,18:12,11/11/2005
20275,120091,19:15,5/11/2005
27244,45732,15:20,30/10/2005
23447,9880,6:02,13/11/2005
21034,43495,8:56,16/11/2005
14934,44277,17:45,9/11/2005
23728,100766,14:00,17/11/2005
16126,103254,19:30,15/11/2005
20751,76305,14:40,1/11/2005
16037,62639,5:03,16/09/2005
22279,71978,18:40,31/10/2005
15091,32007,12:10,12/11/2005
16809,112755,18:15,16/11/2005
27117,72272,14:40,8/11/2005
25602,54088,11:21,31/10/2005
13703,102205,21:50,12/7/2005
11906,75126,16:00,8/11/2005
28927,69840,17:00,5/11/2005
24410,661,22:00,23/11/2005
12759,51456,12:30,12/11/2005
15228,20465,14:15,30/10/2005
28731,76062,17:39,25/10/2005
12181,19176,11:18,15/11/2005
19803,24903,18:00,14/11/2005
14892,87797,8:45,28/11/2005
21566,67650,14:20,21/11/2005
20221,13165,19:05,25/11/2005
25277,27708,10:28,19/11/2005
18852,129354,20:10,25/10/2005
11488,112206,18:20,30/11/2005
15170,119885,10:50,22/11/2005
28500,13832,9:15,30/11/2005
16431,58829,8:42,21/11/2005
27917,109169,16:20,16/11/2005
19889,58597,12:56,19/11/2005
25684,19787,17:13,30/11/2005
15358,98275,16:20,24/11/2005
24825,75697,8:30,17/11/2005
25554,59684,18:07,26/11/2005
21741,74309,8:50,2/12/2005
21046,75861,18:52,7/12/2005
22310,14006,15:32,23/11/2005
27525,55428,7:40,3/12/2005
16546,89920,14:56,30/11/2005
23202,110373,10:40,21/11/2005
29233,126465,13:30,22/11/2005
20769,66104,13:40,19/11/2005
11198,53134,18:40,10/11/2005
13196,82331,9:45,1/11/2005
21761,70324,18:13,12/12/2005
20223,128349,19:15,13/12/2005
19106,89475,13:10,9/12/2005
27735,1939,2:14,10/12/2005
26804,16680,14:16,4/11/2005
11310,2036,4:38,5/12/2005
21798,13710,6:40,6/12/2005
13468,36190,17:05,13/12/2005
16205,97028,11:00,13/12/2005
11956,21437,12:11,30/11/2005
24530,42016,8:05,12/12/2005
13309,59625,18:50,5/12/2005
24910,112732,3:45,14/12/2005
22859,57584,11:50,12/12/2005
23198,63744,21:00,29/11/2005
25287,66020,19:18,26/11/2005
19424,117579,14:12,18/12/2005
24284,53043,14:31,7/12/2005
20745,54560,9:12,17/12/2005
21684,22613,23:35,17/12/2005
19255,67008,18:00,21/12/2005
11628,49254,23:34,24/12/2005
28134,109964,17:37,24/11/2005
19621,113649,15:45,9/12/2005
11321,32878,18:30,17/12/2005
12104,76369,13:11,23/12/2005
27771,100418,15:30,10/12/2005
13369,44597,20:00,2/9/2005
27178,51078,19:10,21/11/2005
24523,59055,8:05,9/12/2005
20530,86343,14:36,1/11/2005
17764,120490,11:50,2/12/2005
26451,118012,0:08,23/12/2005
20685,100533,23:00,19/12/2005
29438,56231,11:50,21/12/2005
16730,4169,18:55,24/12/2005
14217,69450,17:40,20/12/2005
26581,68173,23:00,24/12/2005
24435,27999,8:55,23/12/2005
25718,276,13:43,29/11/2005
17406,117131,12:40,1/11/2005
26343,81276,21:03,13/12/2005
21833,30799,19:45,13/11/2005
12333,71338,4:50,2/12/2005
19805,90400,14:05,27/11/2005
26683,126918,21:20,30/08/2005
13865,1506,19:42,27/12/2005
25858,66674,11:15,31/12/2005
19584,6506,0:05,24/12/2005
13102,52854,16:20,19/12/2005
19390,53829,20:15,5/12/2005
13882,11680,20:20,26/11/2005
25973,58287,15:30,31/12/2005
24443,79342,18:35,9/11/2005
25465,83825,20:50,23/12/2005
24134,111312,21:30,4/10/2005
21310,90607,17:30,29/12/2005
18636,121937,6:00,25/12/2005
19486,89170,14:30,25/12/2005
13343,28507,15:02,13/12/2005
23734,46854,16:45,27/10/2005
27144,115204,16:32,21/10/2005
16880,12251,19:45,7/1/2005
29073,121279,3:18,1/1/2005
25872,48928,6:13,4/1/2005
19351,54131,15:51,7/1/2005
21926,2392,4:40,4/1/2005
12555,18362,18:05,4/1/2005
15639,108120,12:12,4/1/2005
17138,126244,17:30,7/1/2005
11879,112772,17:40,4/1/2005
22372,106489,9:52,7/1/2005
26331,41492,8:50,12/1/2005
21503,28536,19:21,8/1/2005
20298,88035,13:36,8/1/2005
28898,99113,14:50,13/01/2005
11985,77149,20:15,10/1/2005
27131,105223,12:58,16/01/2005
23175,97381,13:26,14/01/2005
12864,7854,18:30,15/01/2005
27328,93671,13:44,21/01/2005
19406,38061,14:16,11/1/2005
17306,51170,11:10,13/01/2005
14585,128002,17:24,13/01/2005
16065,128486,13:30,12/1/2005
11104,25000,17:40,11/1/2005
17747,60294,8:17,19/01/2005
28379,95762,9:00,21/01/2005
17954,15552,8:50,21/01/2005
12367,108166,21:00,15/01/2005
27596,30,19:05,22/01/2005
12182,109783,18:35,22/01/2005
25358,6727,21:45,18/01/2005
19496,67064,15:50,21/01/2005
16380,116610,13:03,23/01/2005
19171,40547,20:53,16/01/2005
11761,121904,18:00,23/01/2005
12845,9127,19:55,18/01/2005
22277,78181,10:55,16/01/2005
21976,23351,14:15,14/01/2005
17729,124709,20:39,22/01/2005
19462,110025,16:04,12/1/2005
14376,66407,23:40,23/01/2005
17346,38605,17:55,25/01/2005
20535,92626,0:50,18/01/2005
23248,48964,18:15,27/01/2005
18741,127329,10:48,27/01/2005
25859,9708,17:40,18/01/2005
15648,107189,2:42,25/01/2005
25486,70421,18:40,28/01/2005
18792,111668,20:44,9/1/2005
26940,44086,20:30,5/1/2005
11604,12010,17:25,13/01/2005
29318,35708,19:45,13/01/2005
29481,96426,21:00,18/01/2005
13304,27269,13:10,23/01/2005
22306,24035,11:55,5/1/2005
23261,106737,14:20,29/01/2005
17080,60918,1:20,5/2/2005
22757,80994,18:08,1/2/2005
28317,2309,15:10,31/01/2005
23293,65080,4:40,3/2/2005
11558,84376,7:05,5/2/2005
17300,78219,7:30,3/2/2005
26421,111287,18:50,2/2/2005
17103,125630,13:00,29/01/2005
19769,26563,1:55,8/2/2005
25156,63782,8:45,21/01/2005
23530,95379,12:30,29/01/2005
25090,44172,17:46,31/01/2005
18196,87891,12:24,2/2/2005
11601,1086,15:25,12/2/2005
28970,65934,15:50,8/2/2005
13978,33934,6:41,11/2/2005
26147,123369,0:01,3/2/2005
17188,57114,16:25,9/2/2005
28976,18330,0:35,16/01/2005
26390,5314,15:52,9/2/2005
17354,106315,22:04,7/2/2005
11521,126129,10:33,7/2/2005
23131,94269,13:20,6/2/2005
22027,47918,17:38,7/2/2005
22032,37208,17:35,10/2/2005
19219,63861,15:58,5/2/2005
15553,123461,20:17,28/01/2005
28055,76207,21:25,29/01/2005
19638,24815,17:51,24/01/2005
27872,59027,10:55,12/2/2005
24407,105336,19:10,1/2/2005
14442,103310,9:55,15/02/2005
19625,107047,17:02,18/02/2005
15950,24086,18:00,14/02/2005
14587,15055,19:15,19/02/2005
25305,6519,21:00,5/2/2005
23408,74095,17:20,20/02/2005
26950,68475,10:49,15/02/2005
17432,30922,13:30,25/01/2005
16699,37130,11:30,19/02/2005
28094,18238,14:00,18/02/2005
19377,111873,18:30,18/02/2005
20068,95281,17:55,5/2/2005
23138,126452,17:40,23/02/2005
24594,16895,17:40,25/02/2005
29366,1500,20:12,21/02/2005
24989,74464,23:40,28/02/2005
17606,87756,2:12,27/02/2005
29378,183,9:15,7/3/2005
13754,97948,15:40,4/3/2005
28593,15464,7:34,6/3/2005
24995,75626,9:00,1/3/2005
25472,45545,21:00,2/3/2005
22025,78733,10:30,8/3/2005
22392,110356,19:40,7/3/2005
26223,54229,1:40,6/3/2005
17680,70101,10:05,5/3/2005
22276,38274,13:40,3/3/2005
29247,2135,14:39,27/02/2005
27030,69343,18:25,2/3/2005
15289,45987,9:30,1/2/2005
13694,27518,6:24,26/02/2005
21847,65383,18:00,2/3/2005
15551,112389,11:50,5/3/2005
20571,88524,12:45,7/3/2005
14737,115930,19:00,17/03/2005
24299,92128,16:45,17/03/2005
26119,96649,14:50,28/02/2005
19962,17490,15:50,4/3/2005
13836,117715,16:20,10/1/2005
26925,44651,18:08,9/3/2005
19443,9918,9:40,5/2/2005
23482,87686,17:55,9/3/2005
22840,12293,15:20,9/3/2005
28246,105858,19:40,10/3/2005
18619,27530,11:50,10/3/2005
23469,100435,2:24,11/3/2005
19504,69698,10:08,17/03/2005
11425,9940,12:45,17/03/2005
23630,2677,13:15,17/03/2005
27590,64407,14:14,17/03/2005
25514,108380,18:45,18/03/2005
13693,60717,17:06,19/03/2005
26600,94771,13:10,13/03/2005
28525,83492,21:00,13/03/2005
14101,115738,18:38,14/03/2005
21072,51459,8:25,14/03/2005
26756,81432,12:09,15/03/2005
23940,15351,3:17,13/03/2005
28100,51895,16:25,12/3/2005
17127,6102,7:21,12/3/2005
29145,116705,7:40,15/03/2005
21585,91149,20:59,20/03/2005
26419,48945,20:00,19/03/2005
16505,124798,10:00,22/03/2005
17748,116582,15:40,18/03/2005
22278,77631,8:15,11/3/2005
19909,89603,17:41,22/03/2005
20355,109259,16:35,22/03/2005
25363,21502,16:15,22/03/2005
24311,31517,22:15,16/05/2005
24014,30544,7:36,29/03/2005
15744,75791,11:50,22/03/2005
14914,108967,15:35,23/03/2005
18853,54037,18:20,4/3/2005
18298,37616,15:28,26/03/2005
16960,60966,12:05,13/03/2005
22914,56311,10:08,17/03/2005
18995,67390,21:45,23/03/2005
14351,102548,20:00,19/03/2005
21499,81209,14:58,31/03/2005
15116,107775,12:15,25/03/2005
17195,40224,18:58,23/03/2005
19434,77974,2:55,30/03/2005
13146,81538,15:50,2/4/2005
12757,34640,23:45,29/03/2005
13740,50795,11:51,7/4/2005
15241,33478,19:25,1/4/2005
16715,33437,15:50,8/4/2005
24736,121510,15:00,27/02/2005
26188,21506,8:45,5/4/2005
28745,128527,15:30,10/4/2005
28440,111074,7:50,7/4/2005
15435,89180,15:42,8/4/2005
25451,113220,23:04,7/4/2005
24353,17803,10:55,9/4/2005
28862,9713,9:15,12/4/2005
27183,26576,21:13,21/04/2005
22894,10982,8:15,18/04/2005
11710,112205,13:16,23/04/2005
27718,99478,8:41,21/04/2005
19963,57547,12:50,18/04/2005
29451,97000,19:18,2/4/2005
17154,129294,19:43,19/02/2005
11603,97666,14:35,16/04/2005
20817,27501,8:15,13/04/2005
14288,26140,13:36,13/04/2005
14600,122096,15:20,14/04/2005
18398,27017,7:05,13/03/2005
27912,110457,4:51,19/04/2005
25198,38027,14:05,17/04/2005
11850,107928,17:15,27/03/2005
21000,18601,17:00,3/4/2005
24128,45268,11:45,6/4/2005
24250,64468,8:48,26/04/2005
17509,57959,13:00,6/4/2005
25502,106772,22:45,2/5/2005
23315,72963,17:50,2/5/2005
28886,115342,20:57,3/5/2005
21714,47105,10:27,3/5/2005
16141,57519,19:30,2/5/2005
24811,112198,8:45,25/04/2005
19737,13816,10:25,1/5/2005
18029,86452,21:11,30/04/2005
21767,113262,21:00,28/04/2005
16363,18626,16:00,28/03/2005
19725,25420,18:53,3/3/2005
12567,117393,23:35,29/04/2005
15514,12618,20:12,26/04/2005
15567,26952,16:08,5/4/2005
22897,115171,17:55,25/03/2005
28722,52028,8:45,5/4/2005
21487,46207,15:30,6/4/2005
18928,71273,10:28,12/4/2005
26580,31922,12:05,9/3/2005
12582,85931,11:45,14/04/2005
29198,1402,8:40,12/4/2005
14841,22787,12:22,12/4/2005
14940,94624,22:00,26/04/2005
28019,56715,17:55,18/04/2005
26544,103372,17:30,21/04/2005
22972,64059,18:00,9/4/2005
18827,42218,10:28,23/04/2005
27056,25798,8:45,23/04/2005
29473,4795,15:40,2/4/2005
22594,104240,17:40,28/04/2005
19802,36032,17:00,28/04/2005
27436,98929,17:04,26/04/2005
13731,123740,15:37,3/5/2005
19280,43308,14:15,11/5/2005
29207,87209,22:12,25/04/2005
20252,120397,19:26,29/04/2005
23265,94225,18:18,26/04/2005
23214,108113,21:55,3/5/2005
28604,66395,20:20,11/5/2005
11635,94465,8:15,9/5/2005
28023,19646,13:30,9/5/2005
24943,97506,23:20,22/05/2005
24632,101588,16:08,25/04/2005
12978,38060,10:12,10/5/2005
26906,93449,20:20,15/05/2005
14611,729,22:42,25/04/2005
27772,51448,15:05,5/5/2005
20960,87894,16:12,8/5/2005
24334,37448,10:00,22/04/2005
17409,102316,10:15,11/4/2005
11592,74785,17:45,19/04/2005
23282,15339,13:15,11/4/2005
15503,42195,16:32,18/05/2005
13093,117133,8:45,28/04/2005
20891,96849,1:20,23/04/2005
29051,387,16:00,7/5/2005
21946,100312,9:10,9/5/2005
